ZIP,date,confirmed_cases,new_confirmed_cases,device_count,distance_traveled_from_home,completely_home_device_count,median_home_dwell_time,median_non_home_dwell_time,median_percentage_time_home,population,Density_Per_Sq_Mile,cases_adjusted_by_pop,new_cases_adjusted_by_pop,Income_level,driving,transit,walking,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,stay_home_ratio,ave_new7_10after
90059,2020/4/26,42,1,1066,5480,459,836,13,98,45952,13870,0.000913997,2.18E-05,1,47.3,21.48,48.41,-57,-21,-45,-52,-39,15,2.322440087,2.75
90061,2020/4/26,72,3,776,4654,315,913,22,98,27646,10385,0.002604355,0.000108515,1,47.3,21.48,48.41,-57,-21,-45,-52,-39,15,2.463492063,4.75
90064,2020/4/26,27,0,754,6135,354,1243,10,99,25429,6357,0.00106178,0,2,47.3,21.48,48.41,-57,-21,-45,-52,-39,15,2.129943503,0
90065,2020/4/26,132,3,1121,4431,514,1040,7,99,47887,9071,0.002756489,6.26E-05,2,47.3,21.48,48.41,-57,-21,-45,-52,-39,15,2.180933852,5
90066,2020/4/26,97,2,1276,4784,574,999,11,99,59394,12064,0.001633162,3.37E-05,2,47.3,21.48,48.41,-57,-21,-45,-52,-39,15,2.222996516,2.5
90068,2020/4/26,87,0,640,18769,249,630,24,96,20982,2754,0.004146411,0,2,47.3,21.48,48.41,-57,-21,-45,-52,-39,15,2.570281124,1.25
90069,2020/4/26,131,1,571,8152,264,709,7,99,20435,9666,0.00641057,4.89E-05,2,47.3,21.48,48.41,-57,-21,-45,-52,-39,15,2.162878788,0.5
90077,2020/4/26,28,0,1020,69825,271,628,698,47,8993,1226,0.003113533,0,3,47.3,21.48,48.41,-57,-21,-45,-52,-39,15,3.763837638,0.25
90094,2020/4/26,18,2,257,2802,130,1143,0,100,9368,15332,0.001921435,0.000213493,2,47.3,21.48,48.41,-57,-21,-45,-52,-39,15,1.976923077,0
90201,2020/4/26,258,5,2332,3720,1038,1020,10,99,102433,17253,0.00251872,4.88E-05,1,47.3,21.48,48.41,-57,-21,-45,-52,-39,15,2.246628131,8
90210,2020/4/26,136,2,939,4010,391,1173,12,99,19909,1966,0.006831081,0.000100457,2,47.3,21.48,48.41,-57,-21,-45,-52,-39,15,2.401534527,2
90220,2020/4/26,192,2,1514,4753,632,817,12,99,53703,7770,0.003575219,3.72E-05,2,47.3,21.48,48.41,-57,-21,-45,-52,-39,15,2.39556962,10
90221,2020/4/26,17,0,1387,4239,588,891,13,99,52322,9812,0.000324911,0,2,47.3,21.48,48.41,-57,-21,-45,-52,-39,15,2.358843537,0.5
90222,2020/4/26,3,0,713,4882,326,933,10,99,32850,12847,9.13E-05,0,1,47.3,21.48,48.41,-57,-21,-45,-52,-39,15,2.187116564,0.25
90230,2020/4/26,58,2,946,5219,438,997,7,99,32808,7277,0.001767861,6.10E-05,2,47.3,21.48,48.41,-57,-21,-45,-52,-39,15,2.159817352,5.25
90241,2020/4/26,187,5,1519,4711,637,1069,12,99,44143,8963,0.004236232,0.000113268,2,47.3,21.48,48.41,-57,-21,-45,-52,-39,15,2.384615385,5
90245,2020/4/26,27,0,680,5238,292,1010,17,98,16850,3084,0.001602374,0,2,47.3,21.48,48.41,-57,-21,-45,-52,-39,15,2.328767123,0.75
90247,2020/4/26,135,1,1303,5247,573,973,7,99,47531,12661,0.002840252,2.10E-05,2,47.3,21.48,48.41,-57,-21,-45,-52,-39,15,2.27399651,4.25
90248,2020/4/26,56,1,266,5601,116,1152,7,99,11512,2452,0.004864489,8.69E-05,2,47.3,21.48,48.41,-57,-21,-45,-52,-39,15,2.293103448,1.25
90249,2020/4/26,6,0,942,4692,470,1109,3,100,26587,8927,0.000225674,0,2,47.3,21.48,48.41,-57,-21,-45,-52,-39,15,2.004255319,0.25
90250,2020/4/26,170,3,2943,4272,1403,963,8,99,96836,14463,0.001755545,3.10E-05,2,47.3,21.48,48.41,-57,-21,-45,-52,-39,15,2.097647897,8.25
90254,2020/4/26,23,0,598,45370,275,1120,6,99,19650,13770,0.001170483,0,2,47.3,21.48,48.41,-57,-21,-45,-52,-39,15,2.174545455,0.5
90255,2020/4/26,162,4,1722,3702,771,956,8,99,75560,20322,0.002143992,5.29E-05,1,47.3,21.48,48.41,-57,-21,-45,-52,-39,15,2.233463035,6.75
90262,2020/4/26,157,2,1687,4728,690,904,14,98,70936,14677,0.002213263,2.82E-05,2,47.3,21.48,48.41,-57,-21,-45,-52,-39,15,2.444927536,8.25
90265,2020/4/26,37,0,549,26096,208,938,97,91,18389,170,0.002012072,0,2,47.3,21.48,48.41,-57,-21,-45,-52,-39,15,2.639423077,1.5
90266,2020/4/26,64,0,1202,9158,529,1100,14,99,35573,9037,0.001799117,0,2,47.3,21.48,48.41,-57,-21,-45,-52,-39,15,2.27221172,0.75
90270,2020/4/26,53,1,567,2855,263,1039,7,99,27454,21754,0.001930502,3.64E-05,1,47.3,21.48,48.41,-57,-21,-45,-52,-39,15,2.155893536,2.25
90272,2020/4/26,39,0,802,4224,355,1234,5,100,22551,987,0.001729413,0,3,47.3,21.48,48.41,-57,-21,-45,-52,-39,15,2.25915493,0
90274,2020/4/26,51,0,1064,3058,519,1286,5,100,25279,2111,0.002017485,0,3,47.3,21.48,48.41,-57,-21,-45,-52,-39,15,2.050096339,0.75
90275,2020/4/26,101,0,1617,3932,880,1314,0,100,42421,3138,0.002380896,0,2,47.3,21.48,48.41,-57,-21,-45,-52,-39,15,1.8375,6.5
90278,2020/4/26,99,1,1389,3821,627,1126,5,100,40649,11281,0.002435484,2.46E-05,2,47.3,21.48,48.41,-57,-21,-45,-52,-39,15,2.215311005,1.75
90280,2020/4/26,213,4,2541,3415,1125,1028,10,99,95103,13018,0.002239677,4.21E-05,2,47.3,21.48,48.41,-57,-21,-45,-52,-39,15,2.258666667,7.25
90291,2020/4/26,43,1,544,5641,192,818,14,98,27525,11018,0.001562216,3.63E-05,2,47.3,21.48,48.41,-57,-21,-45,-52,-39,15,2.833333333,0.5
90292,2020/4/26,20,0,638,18387,309,848,7,99,22490,11029,0.000889284,0,2,47.3,21.48,48.41,-57,-21,-45,-52,-39,15,2.064724919,0
90293,2020/4/26,1,0,446,11146,203,842,10,99,12694,4430,7.88E-05,0,2,47.3,21.48,48.41,-57,-21,-45,-52,-39,15,2.197044335,0
90304,2020/4/26,35,0,600,4600,249,903,10,99,25591,16331,0.001367668,0,1,47.3,21.48,48.41,-57,-21,-45,-52,-39,15,2.409638554,3.25
90502,2020/4/26,53,1,617,3534,302,1112,2,100,18188,8137,0.002914009,5.50E-05,2,47.3,21.48,48.41,-57,-21,-45,-52,-39,15,2.043046358,0.75
90503,2020/4/26,236,3,1813,3566,929,1255,2,100,44908,8478,0.005255188,6.68E-05,2,47.3,21.48,48.41,-57,-21,-45,-52,-39,15,1.951560818,7.25
90505,2020/4/26,64,2,1596,2612,750,1220,5,100,37641,6495,0.001700274,5.31E-05,2,47.3,21.48,48.41,-57,-21,-45,-52,-39,15,2.128,3.25
90601,2020/4/26,11,1,1093,5161,509,1065,7,99,33058,2913,0.000332749,3.02E-05,2,47.3,21.48,48.41,-57,-21,-45,-52,-39,15,2.147347741,0
90602,2020/4/26,99,4,847,5491,376,959,12,99,25981,7001,0.003810477,0.000153959,2,47.3,21.48,48.41,-57,-21,-45,-52,-39,15,2.252659574,6.5
90604,2020/4/26,67,3,1727,3522,796,1097,7,99,42063,9871,0.001592849,7.13E-05,2,47.3,21.48,48.41,-57,-21,-45,-52,-39,15,2.16959799,2.25
90606,2020/4/26,30,1,903,4495,420,1004,5,100,32803,8671,0.00091455,3.05E-05,2,47.3,21.48,48.41,-57,-21,-45,-52,-39,15,2.15,2.75
90631,2020/4/26,2,0,120,4176,49,1163,13,99,67619,4872,2.96E-05,0,2,47.3,21.48,48.41,-57,-21,-45,-52,-39,15,2.448979592,0.25
90638,2020/4/26,53,3,2218,9412,945,1088,78,93,49383,6275,0.001073244,6.07E-05,2,47.3,21.48,48.41,-57,-21,-45,-52,-39,15,2.347089947,2.25
90640,2020/4/26,110,1,2052,3613,956,1073,6,99,63177,7440,0.00174114,1.58E-05,2,47.3,21.48,48.41,-57,-21,-45,-52,-39,15,2.146443515,5.5
90650,2020/4/26,165,2,3554,4330,1671,1087,5,100,105886,10793,0.00155828,1.89E-05,2,47.3,21.48,48.41,-57,-21,-45,-52,-39,15,2.126870138,6.75
90660,2020/4/26,140,7,1879,3450,863,1071,6,99,63380,8178,0.002208899,0.000110445,2,47.3,21.48,48.41,-57,-21,-45,-52,-39,15,2.177288528,11.75
90670,2020/4/26,17,1,707,5788,273,963,27,97,16578,1959,0.001025455,6.03E-05,2,47.3,21.48,48.41,-57,-21,-45,-52,-39,15,2.58974359,1
90701,2020/4/26,13,0,620,5155,315,1040,6,99,16858,10342,0.000771147,0,2,47.3,21.48,48.41,-57,-21,-45,-52,-39,15,1.968253968,0.25
90703,2020/4/26,48,1,2253,4662,1185,1207,1,100,50963,5806,0.00094186,1.96E-05,2,47.3,21.48,48.41,-57,-21,-45,-52,-39,15,1.901265823,1.25
90706,2020/4/26,106,2,2598,4042,1118,987,11,99,77529,12693,0.00136723,2.58E-05,2,47.3,21.48,48.41,-57,-21,-45,-52,-39,15,2.323792487,4.75
90710,2020/4/26,39,0,926,3870,455,1132,17,99,28185,11947,0.001383715,0,2,47.3,21.48,48.41,-57,-21,-45,-52,-39,15,2.035164835,1.75
90713,2020/4/26,74,1,1231,3137,545,1175,8,99,29061,8562,0.002546368,3.44E-05,2,47.3,21.48,48.41,-57,-21,-45,-52,-39,15,2.258715596,2.5
90716,2020/4/26,9,0,282,3026,115,1181,8,99,14344,15407,0.00062744,0,1,47.3,21.48,48.41,-57,-21,-45,-52,-39,15,2.452173913,0.25
90717,2020/4/26,32,0,721,3545,339,942,13,99,21696,10957,0.001474926,0,2,47.3,21.48,48.41,-57,-21,-45,-52,-39,15,2.126843658,1.5
90723,2020/4/26,113,0,1456,5008,642,931,11,99,54776,11691,0.002062947,0,2,47.3,21.48,48.41,-57,-21,-45,-52,-39,15,2.267912773,6.5
90731,2020/4/26,157,14,1578,7532,693,939,12,99,61850,6717,0.002538399,0.000226354,2,47.3,21.48,48.41,-57,-21,-45,-52,-39,15,2.277056277,11.75
90732,2020/4/26,6,0,949,4012,432,1197,6,100,22273,6512,0.000269384,0,2,47.3,21.48,48.41,-57,-21,-45,-52,-39,15,2.196759259,0
90744,2020/4/26,73,0,1351,5117,580,875,33,96,57206,6862,0.00127609,0,1,47.3,21.48,48.41,-57,-21,-45,-52,-39,15,2.329310345,5
90745,2020/4/26,13,0,1996,3623,932,1070,8,99,56821,6845,0.000228789,0,2,47.3,21.48,48.41,-57,-21,-45,-52,-39,15,2.141630901,0.5
90746,2020/4/26,211,1,810,5837,372,910,19,98,26996,4628,0.007815973,3.70E-05,2,47.3,21.48,48.41,-57,-21,-45,-52,-39,15,2.177419355,8
90755,2020/4/26,583,11,388,4228,183,1142,2,100,11074,5082,0.052645837,0.000993318,2,47.3,21.48,48.41,-57,-21,-45,-52,-39,15,2.120218579,20.75
91001,2020/4/26,61,2,1047,4471,503,1066,11,99,37711,4558,0.001617565,5.30E-05,2,47.3,21.48,48.41,-57,-21,-45,-52,-39,15,2.081510934,2.5
91006,2020/4/26,4,0,1483,4255,794,1287,2,100,33012,5225,0.000121168,0,2,47.3,21.48,48.41,-57,-21,-45,-52,-39,15,1.867758186,0
91007,2020/4/26,36,2,1419,2945,782,1178,1,100,34523,6210,0.001042783,5.79E-05,2,47.3,21.48,48.41,-57,-21,-45,-52,-39,15,1.814578005,1.25
91008,2020/4/26,48,0,39,2648,22,1374,0,100,1391,687,0.034507549,0,2,47.3,21.48,48.41,-57,-21,-45,-52,-39,15,1.772727273,2.25
91010,2020/4/26,7,1,961,4564,472,1112,3,100,26601,3778,0.000263148,3.76E-05,2,47.3,21.48,48.41,-57,-21,-45,-52,-39,15,2.036016949,0.25
91011,2020/4/26,38,0,822,4580,391,1207,6,100,20423,1722,0.001860647,0,3,47.3,21.48,48.41,-57,-21,-45,-52,-39,15,2.10230179,1.25
91016,2020/4/26,41,1,1556,3714,719,1058,7,99,41671,4910,0.000983898,2.40E-05,2,47.3,21.48,48.41,-57,-21,-45,-52,-39,15,2.164116829,3.25
91024,2020/4/26,5,0,335,4640,141,1120,10,99,11006,3727,0.000454298,0,2,47.3,21.48,48.41,-57,-21,-45,-52,-39,15,2.375886525,0
91030,2020/4/26,60,1,863,3728,424,1125,6,99,25794,7562,0.002326122,3.88E-05,2,47.3,21.48,48.41,-57,-21,-45,-52,-39,15,2.035377358,1.5
91040,2020/4/26,105,0,952,6475,436,1109,8,99,20207,2463,0.005196219,0,2,47.3,21.48,48.41,-57,-21,-45,-52,-39,15,2.183486239,3.5
91042,2020/4/26,53,2,1123,6731,560,978,2,100,26631,533,0.001990162,7.51E-05,2,47.3,21.48,48.41,-57,-21,-45,-52,-39,15,2.005357143,2.5
91104,2020/4/26,325,26,997,4609,464,1040,8,99,37974,9985,0.008558487,0.000684679,2,47.3,21.48,48.41,-57,-21,-45,-52,-39,15,2.148706897,22.5
91108,2020/4/26,11,0,458,3215,237,1292,1,100,13538,3551,0.000812528,0,3,47.3,21.48,48.41,-57,-21,-45,-52,-39,15,1.932489451,0.25
91208,2020/4/26,481,12,506,4566,256,1302,5,100,13538,3551,0.03552962,0.000886394,2,47.3,21.48,48.41,-57,-21,-45,-52,-39,15,1.9765625,14.75
91301,2020/4/26,30,1,1270,5931,615,1183,5,100,25631,751,0.001170458,3.90E-05,2,47.3,21.48,48.41,-57,-21,-45,-52,-39,15,2.06504065,0
91302,2020/4/26,34,0,1425,4807,686,1260,4,100,26634,997,0.001276564,0,2,47.3,21.48,48.41,-57,-21,-45,-52,-39,15,2.077259475,2
91304,2020/4/26,248,4,2037,3827,988,1066,3,100,53761,5716,0.004613009,7.44E-05,2,47.3,21.48,48.41,-57,-21,-45,-52,-39,15,2.061740891,19.75
91306,2020/4/26,119,1,1595,3808,806,1135,5,100,49158,11879,0.002420766,2.03E-05,2,47.3,21.48,48.41,-57,-21,-45,-52,-39,15,1.978908189,7.5
91311,2020/4/26,70,2,1840,4447,904,999,5,100,40420,1260,0.001731816,4.95E-05,2,47.3,21.48,48.41,-57,-21,-45,-52,-39,15,2.03539823,2.5
91316,2020/4/26,75,1,841,5008,420,1132,2,100,29964,5984,0.002503004,3.34E-05,2,47.3,21.48,48.41,-57,-21,-45,-52,-39,15,2.002380952,2
91326,2020/4/26,50,2,1787,4605,950,1354,2,100,37035,4539,0.001350074,5.40E-05,2,47.3,21.48,48.41,-57,-21,-45,-52,-39,15,1.881052632,1.75
91330,2020/4/26,133,2,141,43834,15,0,884,0,3273,9598,0.040635503,0.00061106,2,47.3,21.48,48.41,-57,-21,-45,-52,-39,15,9.4,6
91331,2020/4/26,266,9,2605,4166,1115,937,14,99,105799,11950,0.002514201,8.51E-05,2,47.3,21.48,48.41,-57,-21,-45,-52,-39,15,2.33632287,31.25
91335,2020/4/26,180,3,2969,3805,1376,998,7,99,80524,12265,0.002235358,3.73E-05,2,47.3,21.48,48.41,-57,-21,-45,-52,-39,15,2.157703488,13.5
91340,2020/4/26,68,1,871,3610,378,946,11,99,36227,10714,0.001877053,2.76E-05,2,47.3,21.48,48.41,-57,-21,-45,-52,-39,15,2.304232804,6
91342,2020/4/26,266,8,3148,7088,1406,975,10,99,96487,1750,0.002756848,8.29E-05,2,47.3,21.48,48.41,-57,-21,-45,-52,-39,15,2.238975818,24.75
91343,2020/4/26,122,2,2183,4047,1031,1017,7,99,66590,11265,0.001832107,3.00E-05,2,47.3,21.48,48.41,-57,-21,-45,-52,-39,15,2.117361785,11.5
91344,2020/4/26,104,4,2722,5354,1318,1161,4,100,53266,3245,0.001952465,7.51E-05,2,47.3,21.48,48.41,-57,-21,-45,-52,-39,15,2.065250379,3.5
91345,2020/4/26,60,1,536,3739,240,1162,5,100,19205,5925,0.003124186,5.21E-05,2,47.3,21.48,48.41,-57,-21,-45,-52,-39,15,2.233333333,2
91350,2020/4/26,306,2,2526,4480,1208,1284,4,100,37350,2204,0.008192771,5.35E-05,2,47.3,21.48,48.41,-57,-21,-45,-52,-39,15,2.091059603,15.75
91352,2020/4/26,102,0,1345,5195,590,1077,12,99,47438,4065,0.002150175,0,2,47.3,21.48,48.41,-57,-21,-45,-52,-39,15,2.279661017,10
91354,2020/4/26,4,0,1792,3539,899,1249,2,100,32096,3678,0.000124626,0,2,47.3,21.48,48.41,-57,-21,-45,-52,-39,15,1.993325918,0
91356,2020/4/26,69,0,1281,4913,597,1187,8,99,30804,4200,0.002239969,0,2,47.3,21.48,48.41,-57,-21,-45,-52,-39,15,2.145728643,1.5
91361,2020/4/26,6,0,308,4333,114,1140,19,98,20438,610,0.000293571,0,2,47.3,21.48,48.41,-57,-21,-45,-52,-39,15,2.701754386,0
91364,2020/4/26,102,0,1132,3570,549,1153,3,100,27340,3600,0.003730797,0,2,47.3,21.48,48.41,-57,-21,-45,-52,-39,15,2.061930783,4.25
91381,2020/4/26,16,0,1296,3867,670,1336,1,100,20371,541,0.00078543,0,2,47.3,21.48,48.41,-57,-21,-45,-52,-39,15,1.934328358,0.5
91387,2020/4/26,21,0,2298,4917,1115,1110,3,100,43717,882,0.000480362,0,2,47.3,21.48,48.41,-57,-21,-45,-52,-39,15,2.060986547,0.5
91390,2020/4/26,3,0,1072,7402,514,1294,4,100,19053,133,0.000157456,0,2,47.3,21.48,48.41,-57,-21,-45,-52,-39,15,2.085603113,0
91401,2020/4/26,74,0,1381,3927,670,980,9,99,41412,11993,0.001786922,0,2,47.3,21.48,48.41,-57,-21,-45,-52,-39,15,2.06119403,0.25
91402,2020/4/26,209,7,2168,3866,972,970,12,99,70686,18965,0.002956738,9.90E-05,1,47.3,21.48,48.41,-57,-21,-45,-52,-39,15,2.230452675,16.75
91405,2020/4/26,241,6,1915,4100,901,863,11,99,55384,16737,0.004351437,0.000108335,1,47.3,21.48,48.41,-57,-21,-45,-52,-39,15,2.125416204,20.25
91406,2020/4/26,66,5,1903,4276,858,990,9,99,55215,6789,0.001195327,9.06E-05,2,47.3,21.48,48.41,-57,-21,-45,-52,-39,15,2.217948718,5.75
91423,2020/4/26,116,0,1118,4598,474,963,12,99,33737,7732,0.003438361,0,2,47.3,21.48,48.41,-57,-21,-45,-52,-39,15,2.358649789,5.5
91502,2020/4/26,219,11,205,6184,100,995,3,100,11598,8687,0.018882566,0.000948439,1,47.3,21.48,48.41,-57,-21,-45,-52,-39,15,2.05,7.75
91601,2020/4/26,4,0,1166,4409,532,781,10,99,37085,13994,0.00010786,0,2,47.3,21.48,48.41,-57,-21,-45,-52,-39,15,2.191729323,0
91602,2020/4/26,9,0,479,5445,233,904,5,99,19358,9456,0.000464924,0,2,47.3,21.48,48.41,-57,-21,-45,-52,-39,15,2.055793991,0.25
91604,2020/4/26,33,1,1168,6150,512,923,10,99,32117,6235,0.001027493,3.11E-05,2,47.3,21.48,48.41,-57,-21,-45,-52,-39,15,2.28125,2.5
91606,2020/4/26,283,9,1561,3933,609,722,21,97,44476,13344,0.006362982,0.000202356,1,47.3,21.48,48.41,-57,-21,-45,-52,-39,15,2.563218391,15.75
91607,2020/4/26,84,9,1271,5494,552,1008,13,99,30873,12652,0.002720824,0.000291517,2,47.3,21.48,48.41,-57,-21,-45,-52,-39,15,2.302536232,3.25
91702,2020/4/26,65,1,2066,8378,932,984,25,98,62348,368,0.001042535,1.60E-05,2,47.3,21.48,48.41,-57,-21,-45,-52,-39,15,2.216738197,4.5
91706,2020/4/26,72,2,2220,3759,1048,1005,7,99,77342,5755,0.00093093,2.59E-05,2,47.3,21.48,48.41,-57,-21,-45,-52,-39,15,2.118320611,7.5
91711,2020/4/26,22,0,1425,63871,608,1035,149,87,36854,2455,0.00059695,0,2,47.3,21.48,48.41,-57,-21,-45,-52,-39,15,2.34375,0.75
91723,2020/4/26,103,2,584,4026,272,1175,6,99,18875,8125,0.005456954,0.00010596,2,47.3,21.48,48.41,-57,-21,-45,-52,-39,15,2.147058824,3.25
91724,2020/4/26,13,0,1334,4013,631,1156,6,99,26091,4184,0.000498256,0,2,47.3,21.48,48.41,-57,-21,-45,-52,-39,15,2.114104596,1.5
91731,2020/4/26,122,2,647,3671,287,977,7,99,30139,7900,0.004047911,6.64E-05,1,47.3,21.48,48.41,-57,-21,-45,-52,-39,15,2.254355401,9
91733,2020/4/26,15,1,1092,3150,542,999,5,100,44968,6731,0.000333571,2.22E-05,1,47.3,21.48,48.41,-57,-21,-45,-52,-39,15,2.014760148,2
91741,2020/4/26,40,0,1136,3378,516,1119,11,99,26565,1792,0.001505741,0,2,47.3,21.48,48.41,-57,-21,-45,-52,-39,15,2.201550388,3
91744,2020/4/26,90,4,2504,4052,1195,1117,6,99,87240,9924,0.001031637,4.59E-05,2,47.3,21.48,48.41,-57,-21,-45,-52,-39,15,2.09539749,3.25
91745,2020/4/26,46,1,2112,4385,1080,1095,3,100,54975,4292,0.000836744,1.82E-05,2,47.3,21.48,48.41,-57,-21,-45,-52,-39,15,1.955555556,1.5
91746,2020/4/26,39,2,829,3604,387,1152,10,99,30708,5513,0.001270027,6.51E-05,2,47.3,21.48,48.41,-57,-21,-45,-52,-39,15,2.142118863,0.75
91748,2020/4/26,44,4,2012,4242,1078,1063,2,100,47084,3254,0.0009345,8.50E-05,2,47.3,21.48,48.41,-57,-21,-45,-52,-39,15,1.866419295,1
91750,2020/4/26,17,0,1699,5497,777,1148,14,99,33836,1340,0.000502423,0,2,47.3,21.48,48.41,-57,-21,-45,-52,-39,15,2.186615187,0.5
91754,2020/4/26,68,1,1086,4338,572,1234,0,100,33058,7294,0.002056991,3.02E-05,2,47.3,21.48,48.41,-57,-21,-45,-52,-39,15,1.898601399,3.75
91765,2020/4/26,33,0,2068,6197,1110,1159,1,100,47139,2491,0.000700057,0,2,47.3,21.48,48.41,-57,-21,-45,-52,-39,15,1.863063063,1
91766,2020/4/26,132,1,2003,5370,878,1020,13,99,72332,7114,0.001824918,1.38E-05,2,47.3,21.48,48.41,-57,-21,-45,-52,-39,15,2.281321185,9.75
91770,2020/4/26,35,0,2273,3175,1203,1128,4,100,63425,9874,0.000551833,0,2,47.3,21.48,48.41,-57,-21,-45,-52,-39,15,1.889443059,2
91773,2020/4/26,25,0,1476,4421,666,1114,11,99,34496,2411,0.000724722,0,2,47.3,21.48,48.41,-57,-21,-45,-52,-39,15,2.216216216,0.25
91775,2020/4/26,13,0,970,3431,504,1308,1,100,25192,8221,0.000516037,0,2,47.3,21.48,48.41,-57,-21,-45,-52,-39,15,1.924603175,1.25
91776,2020/4/26,28,1,1314,4108,723,1189,1,100,38410,11280,0.000728977,2.60E-05,2,47.3,21.48,48.41,-57,-21,-45,-52,-39,15,1.817427386,2.5
91780,2020/4/26,46,1,1267,4092,672,1224,6,100,35351,9232,0.001301236,2.83E-05,2,47.3,21.48,48.41,-57,-21,-45,-52,-39,15,1.885416667,2
91789,2020/4/26,22,0,1667,4449,936,1228,0,100,44474,2844,0.000494671,0,2,47.3,21.48,48.41,-57,-21,-45,-52,-39,15,1.780982906,0.5
91791,2020/4/26,104,0,1327,4701,681,1215,6,100,34363,5179,0.003026511,0,2,47.3,21.48,48.41,-57,-21,-45,-52,-39,15,1.948604993,3
91803,2020/4/26,68,0,1006,4433,496,1150,7,99,30385,9303,0.002237946,0,2,47.3,21.48,48.41,-57,-21,-45,-52,-39,15,2.028225806,4
93510,2020/4/26,8,0,472,8374,181,1076,24,98,7626,106,0.001049043,0,2,47.3,21.48,48.41,-57,-21,-45,-52,-39,15,2.607734807,0
93535,2020/4/26,15,0,2861,7260,1345,998,7,99,72948,282,0.000205626,0,1,47.3,21.48,48.41,-57,-21,-45,-52,-39,15,2.127137546,1.5
93536,2020/4/26,283,9,2991,7147,1397,1097,6,99,72383,298,0.003909758,0.000124339,2,47.3,21.48,48.41,-57,-21,-45,-52,-39,15,2.141016464,12.25
93543,2020/4/26,8,0,430,6812,194,996,10,99,15135,254,0.000528576,0,1,47.3,21.48,48.41,-57,-21,-45,-52,-39,15,2.216494845,1.5
93550,2020/4/26,354,6,2477,6341,1144,1036,9,99,77006,392,0.004597044,7.79E-05,1,47.3,21.48,48.41,-57,-21,-45,-52,-39,15,2.16520979,13.75
93551,2020/4/26,3,0,2510,6998,1131,1023,12,99,51085,698,5.87E-05,0,2,47.3,21.48,48.41,-57,-21,-45,-52,-39,15,2.219274978,0.25
93552,2020/4/26,2,0,1507,4679,717,1069,6,99,40266,830,4.97E-05,0,2,47.3,21.48,48.41,-57,-21,-45,-52,-39,15,2.10181311,0.25
93553,2020/4/26,9,0,148,7199,58,716,26,96,1781,20,0.005053341,0,2,47.3,21.48,48.41,-57,-21,-45,-52,-39,15,2.551724138,0.25
90001,2020/4/27,164,11,1571,5405,738,759,19,98,58975,16840,0.002780839,0.00018652,1,54.68,26.14,54.81,-52,-19,-32,-49,-48,21,2.128726287,12.25
90002,2020/4/27,132,6,1676,6972,663,677,45,94,53111,17345,0.002485361,0.000112971,1,54.68,26.14,54.81,-52,-19,-32,-49,-48,21,2.527903469,10
90003,2020/4/27,208,13,1324,5668,593,732,21,97,72741,20484,0.00285946,0.000178716,1,54.68,26.14,54.81,-52,-19,-32,-49,-48,21,2.232715008,16.5
90004,2020/4/27,369,4,1700,4356,836,978,9,99,61586,20205,0.005991621,6.49E-05,2,54.68,26.14,54.81,-52,-19,-32,-49,-48,21,2.033492823,6.75
90006,2020/4/27,554,20,1419,3573,595,793,28,97,61698,32134,0.008979221,0.00032416,1,54.68,26.14,54.81,-52,-19,-32,-49,-48,21,2.38487395,35.75
90007,2020/4/27,186,12,1410,141166,479,281,429,40,41716,16909,0.004458721,0.000287659,1,54.68,26.14,54.81,-52,-19,-32,-49,-48,21,2.943632568,6.75
90008,2020/4/27,84,4,807,5930,376,733,14,98,31739,8641,0.002646586,0.000126028,1,54.68,26.14,54.81,-52,-19,-32,-49,-48,21,2.146276596,3.75
90011,2020/4/27,259,20,2714,20066,1122,677,32,95,109414,25528,0.002367156,0.000182792,1,54.68,26.14,54.81,-52,-19,-32,-49,-48,21,2.418894831,23.5
90012,2020/4/27,23,0,698,8457,349,768,13,98,35913,11104,0.000640437,0,1,54.68,26.14,54.81,-52,-19,-32,-49,-48,21,2,1.25
90013,2020/4/27,75,9,357,6771,149,377,26,94,11937,17789,0.006282986,0.000753958,1,54.68,26.14,54.81,-52,-19,-32,-49,-48,21,2.395973154,10
90014,2020/4/27,57,6,229,6428,98,223,22,91,8335,29452,0.006838632,0.000719856,1,54.68,26.14,54.81,-52,-19,-32,-49,-48,21,2.336734694,2.25
90016,2020/4/27,117,2,1163,14002,570,849,9,99,46581,12842,0.002511754,4.29E-05,1,54.68,26.14,54.81,-52,-19,-32,-49,-48,21,2.040350877,2.75
90018,2020/4/27,145,6,1152,4993,557,770,9,99,53256,18389,0.002722698,0.000112663,1,54.68,26.14,54.81,-52,-19,-32,-49,-48,21,2.068222621,5
90019,2020/4/27,91,4,1725,4831,770,878,18,98,66245,17038,0.001373689,6.04E-05,2,54.68,26.14,54.81,-52,-19,-32,-49,-48,21,2.24025974,2.5
90020,2020/4/27,162,7,1668,4124,783,879,10,99,39102,34603,0.004143011,0.000179019,1,54.68,26.14,54.81,-52,-19,-32,-49,-48,21,2.130268199,7
90022,2020/4/27,328,20,1632,5442,735,817,17,98,65890,15036,0.004977994,0.000303536,1,54.68,26.14,54.81,-52,-19,-32,-49,-48,21,2.220408163,8.75
