ZIP,week,confirmed_cases,new_confirmed_cases,device_count,distance_traveled_from_home,completely_home_device_count,median_home_dwell_time,median_non_home_dwell_time,median_percentage_time_home,population,Density_Per_Sq_Mile,cases_adjusted_by_pop,new_cases_adjusted_by_pop,Income_level,stay_home_ratio,driving,transit,walking,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,week3
90660,2020/3/29,5,5,1994,6763,842,879,21,97,63380,8178,7.890000000000001e-05,7.890000000000001e-05,2,0.4222668,45.0,27.0,46.0,-45.0,-21.0,-38.0,-51.0,-46.0,22.0,26
90660,2020/4/5,31,26,2134,5490,991,917,10,98,63380,8178,0.000489113,0.000410278,2,0.464386129,45.0,25.0,47.0,-45.0,-21.0,-42.0,-52.0,-49.0,22.0,24
90660,2020/4/12,57,26,1972,5451,992,1003,6,99,63380,8178,0.0008993369999999998,0.000410246,2,0.503042596,42.0,21.0,40.0,-53.0,-28.0,-59.0,-58.0,-52.0,25.0,59
90660,2020/4/19,81,24,1812,5224,819,1049,11,98,63380,8178,0.0012780060000000002,0.0003787,2,0.451986755,49.0,23.0,49.0,-53.0,-23.0,-44.0,-52.0,-47.0,22.0,48
90660,2020/4/26,140,59,1975,5355,851,918,15,98,63380,8178,0.002208899,0.00093097,2,0.430886076,54.0,25.0,55.0,-55.0,-19.0,-39.0,-51.0,-46.0,21.0,73
90660,2020/5/3,188,48,1975,5519,844,861,18,97,63380,8178,0.002966235,0.0007573030000000001,2,0.427341772,59.0,26.0,59.0,-50.0,-16.0,-34.0,-47.0,-45.0,19.0,64
90660,2020/5/10,261,73,2025,5219,846,854,18,97,63380,8178,0.004118018,0.001151772,2,0.417777778,67.0,28.0,68.0,-47.0,-9.0,-27.0,-44.0,-43.0,18.0,90
90670,2020/4/5,1,1,779,6374,340,842,16,98,16578,1959,6.03e-05,6.03e-05,2,0.436456996,45.0,25.0,47.0,-45.0,-21.0,-42.0,-52.0,-49.0,22.0,7
90670,2020/4/12,6,5,734,6438,330,915,11,98,16578,1959,0.000361925,0.00030158400000000003,2,0.449591281,42.0,21.0,40.0,-53.0,-28.0,-59.0,-58.0,-52.0,25.0,4
90670,2020/4/19,13,7,647,6452,274,1010,21,97,16578,1959,0.000784172,0.000422226,2,0.423493045,49.0,23.0,49.0,-53.0,-23.0,-44.0,-52.0,-47.0,22.0,10
90670,2020/4/26,17,4,743,6543,287,818,28,96,16578,1959,0.001025455,0.0002412,2,0.386271871,54.0,25.0,55.0,-55.0,-19.0,-39.0,-51.0,-46.0,21.0,4
90670,2020/5/3,27,10,711,6301,276,809,28,96,16578,1959,0.001628664,0.0006031669999999999,2,0.388185654,59.0,26.0,59.0,-50.0,-16.0,-34.0,-47.0,-45.0,19.0,8
90670,2020/5/10,31,4,714,6171,281,836,22,97,16578,1959,0.001869948,0.000241284,2,0.393557423,67.0,28.0,68.0,-47.0,-9.0,-27.0,-44.0,-43.0,18.0,12
90701,2020/3/29,1,1,566,4150,265,1156,9,99,16858,10342,5.93e-05,5.93e-05,2,0.46819788,45.0,27.0,46.0,-45.0,-21.0,-38.0,-51.0,-46.0,22.0,4
90701,2020/4/5,1,0,657,4567,316,1016,12,98,16858,10342,5.93e-05,0.0,2,0.480974125,45.0,25.0,47.0,-45.0,-21.0,-42.0,-52.0,-49.0,22.0,5
90701,2020/4/12,5,4,623,4277,322,1082,9,99,16858,10342,0.000296595,0.000237276,2,0.5168539329999999,42.0,21.0,40.0,-53.0,-28.0,-59.0,-58.0,-52.0,25.0,3
90701,2020/4/19,10,5,579,4074,274,1034,19,98,16858,10342,0.00059319,0.000296595,2,0.473229706,49.0,23.0,49.0,-53.0,-23.0,-44.0,-52.0,-47.0,22.0,1
90701,2020/4/26,13,3,616,4618,283,970,11,98,16858,10342,0.000771147,0.0001779,2,0.459415584,54.0,25.0,55.0,-55.0,-19.0,-39.0,-51.0,-46.0,21.0,1
90701,2020/5/3,14,1,604,4184,286,997,11,98,16858,10342,0.0008304660000000001,5.93e-05,2,0.473509934,59.0,26.0,59.0,-50.0,-16.0,-34.0,-47.0,-45.0,19.0,5
90701,2020/5/10,15,1,637,4178,298,973,14,98,16858,10342,0.000889785,5.93e-05,2,0.467817896,67.0,28.0,68.0,-47.0,-9.0,-27.0,-44.0,-43.0,18.0,6
90703,2020/3/22,2,2,2200,3814,1185,925,3,99,50963,5806,3.92e-05,3.92e-05,2,0.538636364,58.0,37.0,55.0,-35.0,-3.0,-28.0,-39.0,-33.0,16.0,16
90703,2020/3/29,4,4,2262,4361,1101,1151,7,99,50963,5806,7.85e-05,7.85e-05,2,0.486737401,45.0,27.0,46.0,-45.0,-21.0,-38.0,-51.0,-46.0,22.0,12
90703,2020/4/5,20,16,2448,4009,1291,1126,2,99,50963,5806,0.000392442,0.0003138,2,0.527369281,45.0,25.0,47.0,-45.0,-21.0,-42.0,-52.0,-49.0,22.0,6
90703,2020/4/12,32,12,2342,4350,1321,1188,0,100,50963,5806,0.0006279069999999999,0.0002354,2,0.564047822,42.0,21.0,40.0,-53.0,-28.0,-59.0,-58.0,-52.0,25.0,10
90703,2020/4/19,38,6,2194,4247,1122,1183,3,99,50963,5806,0.000745639,0.0001176,2,0.511394713,49.0,23.0,49.0,-53.0,-23.0,-44.0,-52.0,-47.0,22.0,8
90703,2020/4/26,48,10,2321,4691,1154,1126,4,99,50963,5806,0.00094186,0.000196,2,0.497199483,54.0,25.0,55.0,-55.0,-19.0,-39.0,-51.0,-46.0,21.0,13
90703,2020/5/3,56,8,2315,4448,1121,1073,6,99,50963,5806,0.001098836,0.0001569,2,0.484233261,59.0,26.0,59.0,-50.0,-16.0,-34.0,-47.0,-45.0,19.0,17
90703,2020/5/10,69,13,2430,4357,1164,1076,6,99,50963,5806,0.001353923,0.0002551,2,0.479012346,67.0,28.0,68.0,-47.0,-9.0,-27.0,-44.0,-43.0,18.0,21
90706,2020/3/22,1,1,2739,4716,1274,803,11,98,77529,12693,1.29e-05,1.29e-05,2,0.46513326,58.0,37.0,55.0,-35.0,-3.0,-28.0,-39.0,-33.0,16.0,18
90706,2020/3/29,14,13,2720,6070,1127,872,22,97,77529,12693,0.000180578,0.00016769999999999998,2,0.414338235,45.0,27.0,46.0,-45.0,-21.0,-38.0,-51.0,-46.0,22.0,18
90706,2020/4/5,32,18,2941,5931,1358,897,12,98,77529,12693,0.000412749,0.0002322,2,0.461747705,45.0,25.0,47.0,-45.0,-21.0,-42.0,-52.0,-49.0,22.0,16
90706,2020/4/12,50,18,2739,5663,1306,969,7,99,77529,12693,0.00064492,0.0002322,2,0.476816356,42.0,21.0,40.0,-53.0,-28.0,-59.0,-58.0,-52.0,25.0,40
90706,2020/4/19,66,16,2539,5537,1109,959,15,98,77529,12693,0.0008512939999999999,0.0002064,2,0.436786136,49.0,23.0,49.0,-53.0,-23.0,-44.0,-52.0,-47.0,22.0,33
90706,2020/4/26,106,40,2735,5551,1131,879,18,97,77529,12693,0.00136723,0.000515954,2,0.413528336,54.0,25.0,55.0,-55.0,-19.0,-39.0,-51.0,-46.0,21.0,41
90706,2020/5/3,139,33,2650,5862,1111,863,20,97,77529,12693,0.001792878,0.000425663,2,0.419245283,59.0,26.0,59.0,-50.0,-16.0,-34.0,-47.0,-45.0,19.0,67
90706,2020/5/10,180,41,2805,5915,1147,838,23,97,77529,12693,0.002321712,0.000528852,2,0.408912656,67.0,28.0,68.0,-47.0,-9.0,-27.0,-44.0,-43.0,18.0,71
90710,2020/3/29,2,2,968,7402,412,963,31,96,28185,11947,7.099999999999999e-05,7.099999999999999e-05,2,0.425619835,45.0,27.0,46.0,-45.0,-21.0,-38.0,-51.0,-46.0,22.0,5
90710,2020/4/5,19,17,1021,5855,473,1011,16,98,28185,11947,0.000674117,0.0006032990000000001,2,0.463271303,45.0,25.0,47.0,-45.0,-21.0,-42.0,-52.0,-49.0,22.0,2
90710,2020/4/12,24,5,990,4973,504,1076,8,99,28185,11947,0.000851517,0.00017749999999999998,2,0.509090909,42.0,21.0,40.0,-53.0,-28.0,-59.0,-58.0,-52.0,25.0,13
90710,2020/4/19,26,2,912,5068,430,1124,10,99,28185,11947,0.000922476,7.099999999999999e-05,2,0.471491228,49.0,23.0,49.0,-53.0,-23.0,-44.0,-52.0,-47.0,22.0,12
90710,2020/4/26,39,13,973,4688,438,1011,16,98,28185,11947,0.001383715,0.000461318,2,0.450154162,54.0,25.0,55.0,-55.0,-19.0,-39.0,-51.0,-46.0,21.0,10
90710,2020/5/3,51,12,962,4803,429,987,17,98,28185,11947,0.001809473,0.000425799,2,0.445945946,59.0,26.0,59.0,-50.0,-16.0,-34.0,-47.0,-45.0,19.0,11
90710,2020/5/10,61,10,1008,4473,434,1001,19,98,28185,11947,0.002164272,0.00035491900000000004,2,0.430555556,67.0,28.0,68.0,-47.0,-9.0,-27.0,-44.0,-43.0,18.0,17
90713,2020/3/22,1,1,1206,3967,556,867,8,99,29061,8562,3.44e-05,3.44e-05,2,0.461028192,58.0,37.0,55.0,-35.0,-3.0,-28.0,-39.0,-33.0,16.0,17
90713,2020/3/29,12,11,1244,4421,532,1133,17,98,29061,8562,0.000412925,0.000378462,2,0.427652733,45.0,27.0,46.0,-45.0,-21.0,-38.0,-51.0,-46.0,22.0,12
90713,2020/4/5,29,17,1317,4201,601,1137,9,99,29061,8562,0.000997901,0.000584935,2,0.456340167,45.0,25.0,47.0,-45.0,-21.0,-42.0,-52.0,-49.0,22.0,7
90713,2020/4/12,41,12,1283,3719,629,1180,5,99,29061,8562,0.001410826,0.000412904,2,0.49025721,42.0,21.0,40.0,-53.0,-28.0,-59.0,-58.0,-52.0,25.0,26
90713,2020/4/19,48,7,1217,4321,540,1177,9,99,29061,8562,0.0016516979999999998,0.000240831,2,0.443714051,49.0,23.0,49.0,-53.0,-23.0,-44.0,-52.0,-47.0,22.0,11
90713,2020/4/26,74,26,1277,4092,531,1092,14,98,29061,8562,0.002546368,0.000894618,2,0.415818324,54.0,25.0,55.0,-55.0,-19.0,-39.0,-51.0,-46.0,21.0,19
90713,2020/5/3,85,11,1234,4309,502,1049,19,98,29061,8562,0.002924882,0.000378483,2,0.406807131,59.0,26.0,59.0,-50.0,-16.0,-34.0,-47.0,-45.0,19.0,32
90713,2020/5/10,104,19,1276,4017,504,1056,20,98,29061,8562,0.003578679000000001,0.000653746,2,0.394984326,67.0,28.0,68.0,-47.0,-9.0,-27.0,-44.0,-43.0,18.0,15
90716,2020/3/29,1,1,265,3856,119,1182,11,99,14344,15407,6.97e-05,6.97e-05,1,0.449056604,45.0,27.0,46.0,-45.0,-21.0,-38.0,-51.0,-46.0,22.0,0
90716,2020/4/5,1,0,294,4204,136,1044,8,99,14344,15407,6.97e-05,0.0,1,0.462585034,45.0,25.0,47.0,-45.0,-21.0,-42.0,-52.0,-49.0,22.0,5
90716,2020/4/12,1,0,292,3675,151,1140,2,99,14344,15407,6.97e-05,0.0,1,0.517123288,42.0,21.0,40.0,-53.0,-28.0,-59.0,-58.0,-52.0,25.0,5
90716,2020/4/19,6,5,275,4112,124,1106,10,99,14344,15407,0.000418293,0.00034857800000000005,1,0.450909091,49.0,23.0,49.0,-53.0,-23.0,-44.0,-52.0,-47.0,22.0,1
90716,2020/4/26,9,5,289,4004,120,1022,15,98,14344,15407,0.00062744,0.000348531,1,0.415224913,54.0,25.0,55.0,-55.0,-19.0,-39.0,-51.0,-46.0,21.0,1
90716,2020/5/3,10,1,280,3879,112,978,22,97,14344,15407,0.0006971560000000001,6.97e-05,1,0.4,59.0,26.0,59.0,-50.0,-16.0,-34.0,-47.0,-45.0,19.0,12
90716,2020/5/10,11,1,296,3304,120,953,20,97,14344,15407,0.000766871,6.97e-05,1,0.405405405,67.0,28.0,68.0,-47.0,-9.0,-27.0,-44.0,-43.0,18.0,13
90717,2020/3/22,8,7,709,4002,301,747,18,97,21696,10957,0.000368732,0.000322666,2,0.424541608,58.0,37.0,55.0,-35.0,-3.0,-28.0,-39.0,-33.0,16.0,8
90717,2020/3/29,1,5,724,4101,312,881,21,97,21696,10957,4.61e-05,0.000230474,2,0.430939227,45.0,27.0,46.0,-45.0,-21.0,-38.0,-51.0,-46.0,22.0,12
90717,2020/4/5,9,8,806,4197,384,896,13,98,21696,10957,0.000414823,0.000368757,2,0.476426799,45.0,25.0,47.0,-45.0,-21.0,-42.0,-52.0,-49.0,22.0,6
90717,2020/4/12,21,12,766,4070,370,940,5,99,21696,10957,0.00096792,0.000553157,2,0.483028721,42.0,21.0,40.0,-53.0,-28.0,-59.0,-58.0,-52.0,25.0,5
90717,2020/4/19,27,6,684,3894,308,969,15,98,21696,10957,0.001244469,0.000276574,2,0.450292398,49.0,23.0,49.0,-53.0,-23.0,-44.0,-52.0,-47.0,22.0,3
90717,2020/4/26,32,5,747,4157,321,835,21,97,21696,10957,0.001474926,0.0002305,2,0.429718876,54.0,25.0,55.0,-55.0,-19.0,-39.0,-51.0,-46.0,21.0,6
90717,2020/5/3,35,3,724,4030,313,832,19,97,21696,10957,0.001613201,0.0001383,2,0.432320442,59.0,26.0,59.0,-50.0,-16.0,-34.0,-47.0,-45.0,19.0,5
90717,2020/5/10,41,6,756,3811,327,820,14,98,21696,10957,0.001889749,0.0002766,2,0.432539683,67.0,28.0,68.0,-47.0,-9.0,-27.0,-44.0,-43.0,18.0,2
90723,2020/3/22,1,1,1544,4326,685,752,20,97,54776,11691,1.83e-05,1.83e-05,2,0.44365285,58.0,37.0,55.0,-35.0,-3.0,-28.0,-39.0,-33.0,16.0,17
90723,2020/3/29,6,5,1499,5773,640,806,32,96,54776,11691,0.000109537,9.15e-05,2,0.426951301,45.0,27.0,46.0,-45.0,-21.0,-38.0,-51.0,-46.0,22.0,15
90723,2020/4/5,23,17,1690,6015,765,802,18,97,54776,11691,0.000419892,0.0003104,2,0.452662722,45.0,25.0,47.0,-45.0,-21.0,-42.0,-52.0,-49.0,22.0,28
90723,2020/4/12,38,15,1550,5935,741,900,8,99,54776,11691,0.000693734,0.000273949,2,0.478064516,42.0,21.0,40.0,-53.0,-28.0,-59.0,-58.0,-52.0,25.0,47
90723,2020/4/19,66,28,1423,5654,626,916,15,98,54776,11691,0.001204907,0.0005113180000000001,2,0.439915671,49.0,23.0,49.0,-53.0,-23.0,-44.0,-52.0,-47.0,22.0,35
90723,2020/4/26,113,47,1524,5941,633,821,19,97,54776,11691,0.0020629470000000003,0.00085809,2,0.415354331,54.0,25.0,55.0,-55.0,-19.0,-39.0,-51.0,-46.0,21.0,26
90723,2020/5/3,148,35,1503,6193,638,803,20,97,54776,11691,0.002701913,0.000638979,2,0.424484365,59.0,26.0,59.0,-50.0,-16.0,-34.0,-47.0,-45.0,19.0,27
90723,2020/5/10,174,26,1588,6522,670,807,21,97,54776,11691,0.003176574,0.000474767,2,0.421914358,67.0,28.0,68.0,-47.0,-9.0,-27.0,-44.0,-43.0,18.0,57
90731,2020/3/22,1,0,1852,6436,685,669,46,93,61850,6717,1.62e-05,0.0,2,0.36987041,58.0,37.0,55.0,-35.0,-3.0,-28.0,-39.0,-33.0,16.0,16
90731,2020/3/29,10,9,1806,5640,705,793,43,94,61850,6717,0.000161681,0.0001456,2,0.390365449,45.0,27.0,46.0,-45.0,-21.0,-38.0,-51.0,-46.0,22.0,19
90731,2020/4/5,26,16,1906,5259,873,836,18,97,61850,6717,0.000420372,0.0002587,2,0.458027282,45.0,25.0,47.0,-45.0,-21.0,-42.0,-52.0,-49.0,22.0,31
90731,2020/4/12,45,19,1744,4687,853,930,9,99,61850,6717,0.0007275669999999999,0.00030710000000000004,2,0.489105505,42.0,21.0,40.0,-53.0,-28.0,-59.0,-58.0,-52.0,25.0,81
90731,2020/4/19,76,31,1538,5484,684,952,20,97,61850,6717,0.001228779,0.000501118,2,0.44473342,49.0,23.0,49.0,-53.0,-23.0,-44.0,-52.0,-47.0,22.0,441
90731,2020/4/26,157,81,1680,5724,691,851,20,97,61850,6717,0.002538399,0.001309607,2,0.411309524,54.0,25.0,55.0,-55.0,-19.0,-39.0,-51.0,-46.0,21.0,103
90731,2020/5/3,598,441,1696,5356,721,809,19,97,61850,6717,0.009668553,0.007130154000000001,2,0.425117925,59.0,26.0,59.0,-50.0,-16.0,-34.0,-47.0,-45.0,19.0,98
90731,2020/5/10,701,103,1818,5261,780,798,20,97,61850,6717,0.011333872,0.001665334,2,0.429042904,67.0,28.0,68.0,-47.0,-9.0,-27.0,-44.0,-43.0,18.0,30
90732,2020/3/29,1,1,925,4313,411,1215,10,99,22273,6512,4.49e-05,4.49e-05,2,0.444324324,45.0,27.0,46.0,-45.0,-21.0,-38.0,-51.0,-46.0,22.0,5
90732,2020/4/5,1,0,1043,4058,490,1112,7,99,22273,6512,4.49e-05,0.0,2,0.469798658,45.0,25.0,47.0,-45.0,-21.0,-42.0,-52.0,-49.0,22.0,1
90732,2020/4/12,6,5,1012,4277,518,1160,4,99,22273,6512,0.000269384,0.000224487,2,0.511857708,42.0,21.0,40.0,-53.0,-28.0,-59.0,-58.0,-52.0,25.0,1
90732,2020/4/19,5,1,929,4100,442,1197,6,99,22273,6512,0.000224487,4.49e-05,2,0.475780409,49.0,23.0,49.0,-53.0,-23.0,-44.0,-52.0,-47.0,22.0,0
90732,2020/4/26,6,1,1001,4082,441,1059,10,99,22273,6512,0.000269384,4.49e-05,2,0.440559441,54.0,25.0,55.0,-55.0,-19.0,-39.0,-51.0,-46.0,21.0,0
90732,2020/5/3,6,0,954,4516,416,1048,13,98,22273,6512,0.000269384,0.0,2,0.4360587,59.0,26.0,59.0,-50.0,-16.0,-34.0,-47.0,-45.0,19.0,1
90732,2020/5/10,6,0,970,4121,392,1048,18,98,22273,6512,0.000269384,0.0,2,0.404123711,67.0,28.0,68.0,-47.0,-9.0,-27.0,-44.0,-43.0,18.0,0
90744,2020/3/22,1,1,1516,5978,644,634,32,95,57206,6862,1.75e-05,1.75e-05,1,0.424802111,58.0,37.0,55.0,-35.0,-3.0,-28.0,-39.0,-33.0,16.0,9
90744,2020/3/29,10,9,1495,6675,586,706,43,94,57206,6862,0.000174807,0.0001574,1,0.391973244,45.0,27.0,46.0,-45.0,-21.0,-38.0,-51.0,-46.0,22.0,14
90744,2020/4/5,19,9,1648,5554,732,737,25,96,57206,6862,0.000332133,0.00015730000000000006,1,0.444174757,45.0,25.0,47.0,-45.0,-21.0,-42.0,-52.0,-49.0,22.0,16
90744,2020/4/12,33,14,1553,5010,722,809,16,98,57206,6862,0.000576863,0.000244784,1,0.464906632,42.0,21.0,40.0,-53.0,-28.0,-59.0,-58.0,-52.0,25.0,24
90744,2020/4/19,49,16,1392,4774,603,849,29,96,57206,6862,0.0008565539999999999,0.000279768,1,0.433189655,49.0,23.0,49.0,-53.0,-23.0,-44.0,-52.0,-47.0,22.0,30
90744,2020/4/26,73,24,1499,5431,600,726,35,95,57206,6862,0.00127609,0.0004195680000000001,1,0.400266845,54.0,25.0,55.0,-55.0,-19.0,-39.0,-51.0,-46.0,21.0,24
90744,2020/5/3,103,30,1467,5001,615,715,26,96,57206,6862,0.00180051,0.000524391,1,0.419222904,59.0,26.0,59.0,-50.0,-16.0,-34.0,-47.0,-45.0,19.0,28
90744,2020/5/10,127,24,1577,4389,617,675,36,94,57206,6862,0.002220047,0.000419588,1,0.391249207,67.0,28.0,68.0,-47.0,-9.0,-27.0,-44.0,-43.0,18.0,40
90745,2020/4/5,1,1,2178,4573,1040,960,8,99,56821,6845,1.76e-05,1.76e-05,2,0.477502296,45.0,25.0,47.0,-45.0,-21.0,-42.0,-52.0,-49.0,22.0,4
90745,2020/4/12,6,5,2061,4559,1035,1026,6,99,56821,6845,0.000105595,8.8e-05,2,0.502183406,42.0,21.0,40.0,-53.0,-28.0,-59.0,-58.0,-52.0,25.0,3
90745,2020/4/19,10,4,1934,4258,903,1016,10,99,56821,6845,0.000175991,7.04e-05,2,0.466907963,49.0,23.0,49.0,-53.0,-23.0,-44.0,-52.0,-47.0,22.0,1
90745,2020/4/26,13,3,2095,4704,923,923,14,98,56821,6845,0.000228789,5.28e-05,2,0.4405727920000001,54.0,25.0,55.0,-55.0,-19.0,-39.0,-51.0,-46.0,21.0,6
90745,2020/5/3,12,1,2050,4594,911,914,17,98,56821,6845,0.00021119,1.76e-05,2,0.444390244,59.0,26.0,59.0,-50.0,-16.0,-34.0,-47.0,-45.0,19.0,4
90745,2020/5/10,18,6,2173,4407,965,910,16,98,56821,6845,0.000316784,0.0001056,2,0.444086516,67.0,28.0,68.0,-47.0,-9.0,-27.0,-44.0,-43.0,18.0,0
90746,2020/3/22,4,4,889,6818,352,543,43,92,26996,4628,0.00014817,0.0001481,2,0.395950506,58.0,37.0,55.0,-35.0,-3.0,-28.0,-39.0,-33.0,16.0,55
90746,2020/3/29,28,24,863,6542,351,630,42,93,26996,4628,0.001037191,0.0008890230000000002,2,0.406720742,45.0,27.0,46.0,-45.0,-21.0,-38.0,-51.0,-46.0,22.0,35
90746,2020/4/5,83,55,929,5670,413,681,22,96,26996,4628,0.00307453,0.002037339,2,0.444564047,45.0,25.0,47.0,-45.0,-21.0,-42.0,-52.0,-49.0,22.0,33
90746,2020/4/12,118,35,873,5822,413,729,18,97,26996,4628,0.004371018,0.0012964889999999998,2,0.473081329,42.0,21.0,40.0,-53.0,-28.0,-59.0,-58.0,-52.0,25.0,60
90746,2020/4/19,151,33,785,6276,341,840,25,97,26996,4628,0.005593421,0.001222433,2,0.434394904,49.0,23.0,49.0,-53.0,-23.0,-44.0,-52.0,-47.0,22.0,41
90746,2020/4/26,211,60,876,6088,380,707,25,96,26996,4628,0.007815973,0.002222508,2,0.433789954,54.0,25.0,55.0,-55.0,-19.0,-39.0,-51.0,-46.0,21.0,47
90746,2020/5/3,252,41,855,6611,382,751,17,97,26996,4628,0.009334716,0.001518744,2,0.446783626,59.0,26.0,59.0,-50.0,-16.0,-34.0,-47.0,-45.0,19.0,45
90746,2020/5/10,299,47,877,5423,409,794,14,98,26996,4628,0.011075715,0.001741014,2,0.4663626,67.0,28.0,68.0,-47.0,-9.0,-27.0,-44.0,-43.0,18.0,29
90755,2020/3/22,17,13,416,5053,171,794,23,97,11074,5082,0.001535127,0.001173917,2,0.411057692,58.0,37.0,55.0,-35.0,-3.0,-28.0,-39.0,-33.0,16.0,114
90755,2020/3/29,100,83,410,4115,185,1000,11,98,11074,5082,0.009030161,0.007495033000000002,2,0.451219512,45.0,27.0,46.0,-45.0,-21.0,-38.0,-51.0,-46.0,22.0,124
90755,2020/4/5,214,114,424,4507,205,980,7,99,11074,5082,0.019324544,0.010294382,2,0.483490566,45.0,25.0,47.0,-45.0,-21.0,-42.0,-52.0,-49.0,22.0,124
90755,2020/4/12,338,124,416,3566,212,1084,1,99,11074,5082,0.030521943,0.0111974,2,0.509615385,42.0,21.0,40.0,-53.0,-28.0,-59.0,-58.0,-52.0,25.0,121
90755,2020/4/19,462,124,373,4167,175,1137,9,99,11074,5082,0.041719343,0.011197399,2,0.469168901,49.0,23.0,49.0,-53.0,-23.0,-44.0,-52.0,-47.0,22.0,185
90755,2020/4/26,583,121,421,4009,192,966,7,99,11074,5082,0.052645837,0.010926495,2,0.456057007,54.0,25.0,55.0,-55.0,-19.0,-39.0,-51.0,-46.0,21.0,189
90755,2020/5/3,768,185,412,5434,185,909,10,98,11074,5082,0.06935163400000001,0.016705796000000002,2,0.449029126,59.0,26.0,59.0,-50.0,-16.0,-34.0,-47.0,-45.0,19.0,358
90755,2020/5/10,957,189,423,4453,183,837,14,98,11074,5082,0.086418638,0.017067004,2,0.432624113,67.0,28.0,68.0,-47.0,-9.0,-27.0,-44.0,-43.0,18.0,288
91001,2020/3/22,3,3,1112,5018,475,754,24,96,37711,4558,7.96e-05,7.950000000000001e-05,2,0.427158273,58.0,37.0,55.0,-35.0,-3.0,-28.0,-39.0,-33.0,16.0,15
91001,2020/3/29,10,7,1113,5107,485,931,22,97,37711,4558,0.000265175,0.0001856,2,0.435759209,45.0,27.0,46.0,-45.0,-21.0,-38.0,-51.0,-46.0,22.0,12
91001,2020/4/5,25,15,1232,5042,608,922,10,98,37711,4558,0.0006629369999999999,0.000397622,2,0.493506494,45.0,25.0,47.0,-45.0,-21.0,-42.0,-52.0,-49.0,22.0,7
91001,2020/4/12,37,12,1106,4695,596,1043,3,99,37711,4558,0.000981146,0.00031830000000000004,2,0.538878843,42.0,21.0,40.0,-53.0,-28.0,-59.0,-58.0,-52.0,25.0,17
91001,2020/4/19,44,7,1025,5242,509,1059,7,99,37711,4558,0.001166768,0.0001855,2,0.496585366,49.0,23.0,49.0,-53.0,-23.0,-44.0,-52.0,-47.0,22.0,10
91001,2020/4/26,61,17,1116,6108,530,969,10,98,37711,4558,0.001617565,0.000450787,2,0.474910394,54.0,25.0,55.0,-55.0,-19.0,-39.0,-51.0,-46.0,21.0,28
91001,2020/5/3,71,10,1077,5759,515,968,7,99,37711,4558,0.00188274,0.00026517,2,0.47818013,59.0,26.0,59.0,-50.0,-16.0,-34.0,-47.0,-45.0,19.0,25
91001,2020/5/10,99,28,1113,4981,516,933,11,98,37711,4558,0.002625229,0.0007424889999999999,2,0.46361186,67.0,28.0,68.0,-47.0,-9.0,-27.0,-44.0,-43.0,18.0,14
91006,2020/4/12,1,0,1456,4020,824,1297,2,99,33012,5225,3.03e-05,0.0,2,0.5659340660000001,42.0,21.0,40.0,-53.0,-28.0,-59.0,-58.0,-52.0,25.0,3
91006,2020/4/19,1,0,1395,4798,756,1270,4,99,33012,5225,3.03e-05,0.0,2,0.541935484,49.0,23.0,49.0,-53.0,-23.0,-44.0,-52.0,-47.0,22.0,0
91006,2020/4/26,4,3,1483,4851,765,1205,4,99,33012,5225,0.000121168,9.09e-05,2,0.515846258,54.0,25.0,55.0,-55.0,-19.0,-39.0,-51.0,-46.0,21.0,0
91006,2020/5/3,4,0,1494,5282,782,1125,5,99,33012,5225,0.000121168,0.0,2,0.523427041,59.0,26.0,59.0,-50.0,-16.0,-34.0,-47.0,-45.0,19.0,2
91006,2020/5/10,4,0,1573,4651,824,1138,3,99,33012,5225,0.000121168,0.0,2,0.523839797,67.0,28.0,68.0,-47.0,-9.0,-27.0,-44.0,-43.0,18.0,1
91007,2020/3/22,2,2,1314,5315,594,976,15,98,34523,6210,5.79e-05,5.8e-05,2,0.452054795,58.0,37.0,55.0,-35.0,-3.0,-28.0,-39.0,-33.0,16.0,5
91007,2020/3/29,9,7,1289,4464,663,1229,3,99,34523,6210,0.000260696,0.0002028,2,0.5143522110000001,45.0,27.0,46.0,-45.0,-21.0,-38.0,-51.0,-46.0,22.0,8
91007,2020/4/5,14,5,1479,3794,834,1152,1,99,34523,6210,0.000405527,0.0001449,2,0.563894523,45.0,25.0,47.0,-45.0,-21.0,-42.0,-52.0,-49.0,22.0,6
91007,2020/4/12,22,8,1466,3769,871,1186,0,100,34523,6210,0.000637256,0.0002317,2,0.5941336970000001,42.0,21.0,40.0,-53.0,-28.0,-59.0,-58.0,-52.0,25.0,8
91007,2020/4/19,28,6,1401,3983,779,1158,1,99,34523,6210,0.000811054,0.0001739,2,0.556031406,49.0,23.0,49.0,-53.0,-23.0,-44.0,-52.0,-47.0,22.0,7
91007,2020/4/26,36,8,1459,3975,778,1132,2,99,34523,6210,0.001042783,0.0002316,2,0.533241947,54.0,25.0,55.0,-55.0,-19.0,-39.0,-51.0,-46.0,21.0,10
91007,2020/5/3,43,7,1467,4419,809,1086,2,99,34523,6210,0.0012455460000000002,0.000202865,2,0.551465576,59.0,26.0,59.0,-50.0,-16.0,-34.0,-47.0,-45.0,19.0,12
