ZIP,date_start - date_end,Predictd new cases,cases/10000 population
91502,2020/5/3 - 2020/5/9,64.322266,55.45979
91502,2020/5/10 - 2020/5/16,60.892044,52.50219
91502,2020/5/17 - 2020/5/23,47.300613,40.78342
91601,2020/4/26 - 2020/5/2,5.846746,1.57658
91601,2020/5/3 - 2020/5/9,0.18610549,0.0501835
91601,2020/5/10 - 2020/5/16,-1.7100058,-0.461104
91601,2020/5/17 - 2020/5/23,-0.97214556,-0.26214
91602,2020/4/12 - 2020/4/18,-0.57446593,-0.296759
91602,2020/4/19 - 2020/4/25,-3.7441843,-1.93418
91602,2020/4/26 - 2020/5/2,-0.41198686,-0.212825
91602,2020/5/3 - 2020/5/9,-3.1364667,-1.62024
91602,2020/5/10 - 2020/5/16,-3.7423244,-1.93322
91602,2020/5/17 - 2020/5/23,-0.8142966,-0.420651
91604,2020/4/5 - 2020/4/11,18.214735,5.67137
91604,2020/4/12 - 2020/4/18,5.9006033,1.83722
91604,2020/4/19 - 2020/4/25,0.4522148,0.140802
91604,2020/4/26 - 2020/5/2,6.8712516,2.13944
91604,2020/5/3 - 2020/5/9,4.3855867,1.3655
91604,2020/5/10 - 2020/5/16,4.994601,1.55513
91604,2020/5/17 - 2020/5/23,5.5884137,1.74002
91606,2020/4/5 - 2020/4/11,27.380127,6.15616
91606,2020/4/12 - 2020/4/18,41.719536,9.38024
91606,2020/4/19 - 2020/4/25,41.25541,9.27588
91606,2020/4/26 - 2020/5/2,67.231476,15.11635
91606,2020/5/3 - 2020/5/9,95.338745,21.436
91606,2020/5/10 - 2020/5/16,104.037094,23.39174
91606,2020/5/17 - 2020/5/23,89.91357,20.2162
91607,2020/4/12 - 2020/4/18,4.497882,1.4569
91607,2020/4/19 - 2020/4/25,1.8599323,0.602446
91607,2020/4/26 - 2020/5/2,13.059307,4.23001
91607,2020/5/3 - 2020/5/9,19.229551,6.2286
91607,2020/5/10 - 2020/5/16,25.299772,8.19479
91607,2020/5/17 - 2020/5/23,19.626299,6.35711
91702,2020/4/12 - 2020/4/18,10.22077,1.63931
91702,2020/4/19 - 2020/4/25,9.38742,1.50565
91702,2020/4/26 - 2020/5/2,23.631538,3.79026
91702,2020/5/3 - 2020/5/9,24.790367,3.97613
91702,2020/5/10 - 2020/5/16,25.658192,4.11532
91702,2020/5/17 - 2020/5/23,21.801676,3.49677
91706,2020/4/19 - 2020/4/25,13.714492,1.77323
91706,2020/4/26 - 2020/5/2,33.48414,4.32936
91706,2020/5/3 - 2020/5/9,25.35247,3.27797
91706,2020/5/10 - 2020/5/16,22.62184,2.92491
91706,2020/5/17 - 2020/5/23,27.473034,3.55215
91711,2020/4/12 - 2020/4/18,0.5365806,0.145596
91711,2020/4/19 - 2020/4/25,-0.051950358,-0.0140963
91711,2020/4/26 - 2020/5/2,5.1788273,1.40523
91711,2020/5/3 - 2020/5/9,1.4769224,0.40075
91711,2020/5/10 - 2020/5/16,-0.24998955,-0.0678324
91711,2020/5/17 - 2020/5/23,1.8190867,0.493593
91723,2020/4/5 - 2020/4/11,17.142408,9.08207
91723,2020/4/12 - 2020/4/18,8.608754,4.56093
91723,2020/4/19 - 2020/4/25,13.246056,7.01778
91723,2020/4/26 - 2020/5/2,22.517412,11.92975
91723,2020/5/3 - 2020/5/9,18.14508,9.61329
91723,2020/5/10 - 2020/5/16,17.351898,9.19306
91723,2020/5/17 - 2020/5/23,14.54211,7.70443
91724,2020/4/19 - 2020/4/25,-0.1743313,-0.0668166
91724,2020/4/26 - 2020/5/2,6.6933146,2.56537
91724,2020/5/3 - 2020/5/9,2.3363664,0.895468
91724,2020/5/10 - 2020/5/16,0.5444699,0.208681
91724,2020/5/17 - 2020/5/23,3.675943,1.40889
91731,2020/4/19 - 2020/4/25,7.3056607,2.42399
91731,2020/4/26 - 2020/5/2,24.431988,8.10644
91731,2020/5/3 - 2020/5/9,44.186356,14.66086
91731,2020/5/10 - 2020/5/16,44.04658,14.61448
91731,2020/5/17 - 2020/5/23,41.805565,13.87092
91733,2020/4/5 - 2020/4/11,18.198425,4.04697
91733,2020/4/19 - 2020/4/25,-0.08869723,-0.0197245
91733,2020/4/26 - 2020/5/2,11.2230625,2.49579
91733,2020/5/3 - 2020/5/9,7.9978313,1.77856
91733,2020/5/10 - 2020/5/16,8.387894,1.8653
91733,2020/5/17 - 2020/5/23,7.9991326,1.77885
91741,2020/4/5 - 2020/4/11,16.512001,6.2157
91741,2020/4/12 - 2020/4/18,5.321578,2.00323
91741,2020/4/19 - 2020/4/25,3.1063325,1.16933
91741,2020/4/26 - 2020/5/2,12.422779,4.67637
91741,2020/5/3 - 2020/5/9,7.0496225,2.65373
91741,2020/5/10 - 2020/5/16,4.156901,1.5648
91741,2020/5/17 - 2020/5/23,11.090037,4.17468
91744,2020/4/12 - 2020/4/18,16.002094,1.83426
91744,2020/4/19 - 2020/4/25,17.109163,1.96116
91744,2020/4/26 - 2020/5/2,38.589035,4.42332
91744,2020/5/3 - 2020/5/9,31.464735,3.60669
91744,2020/5/10 - 2020/5/16,25.349537,2.90572
91744,2020/5/17 - 2020/5/23,26.06006,2.98717
91745,2020/4/12 - 2020/4/18,7.6258097,1.38714
91745,2020/4/19 - 2020/4/25,7.917645,1.44023
91745,2020/4/26 - 2020/5/2,18.121027,3.29623
91745,2020/5/3 - 2020/5/9,9.395272,1.70901
91745,2020/5/10 - 2020/5/16,6.1839066,1.12486
91745,2020/5/17 - 2020/5/23,7.80701,1.4201
91746,2020/4/19 - 2020/4/25,-2.520442,-0.820777
91746,2020/4/26 - 2020/5/2,12.73592,4.14743
91746,2020/5/3 - 2020/5/9,10.532917,3.43002
91746,2020/5/10 - 2020/5/16,3.9218102,1.27713
91746,2020/5/17 - 2020/5/23,4.203145,1.36875
91748,2020/4/12 - 2020/4/18,2.80749,0.596273
91748,2020/4/19 - 2020/4/25,2.3226833,0.493306
91748,2020/4/26 - 2020/5/2,13.810376,2.93314
91748,2020/5/3 - 2020/5/9,9.318029,1.97902
91748,2020/5/10 - 2020/5/16,6.5690775,1.39518
91748,2020/5/17 - 2020/5/23,5.188541,1.10198
91750,2020/4/5 - 2020/4/11,13.342913,3.94341
91750,2020/4/12 - 2020/4/18,4.301915,1.2714
91750,2020/4/19 - 2020/4/25,1.4696424,0.434343
91750,2020/4/26 - 2020/5/2,9.926823,2.93381
91750,2020/5/3 - 2020/5/9,5.097264,1.50646
91750,2020/5/10 - 2020/5/16,1.5493852,0.45791
91750,2020/5/17 - 2020/5/23,3.7069738,1.09557
91754,2020/4/5 - 2020/4/11,15.226921,4.60612
91754,2020/4/12 - 2020/4/18,2.9188786,0.882957
91754,2020/4/19 - 2020/4/25,3.6032286,1.08997
91754,2020/4/26 - 2020/5/2,10.033446,3.0351
91754,2020/5/3 - 2020/5/9,9.607193,2.90616
91754,2020/5/10 - 2020/5/16,7.9141884,2.39403
91754,2020/5/17 - 2020/5/23,9.76514,2.95394
91765,2020/4/5 - 2020/4/11,14.141196,2.99989
91765,2020/4/12 - 2020/4/18,5.0108824,1.063
91765,2020/4/19 - 2020/4/25,3.191313,0.677001
91765,2020/4/26 - 2020/5/2,12.530798,2.65827
91765,2020/5/3 - 2020/5/9,6.183792,1.31182
91765,2020/5/10 - 2020/5/16,1.7999853,0.381846
91765,2020/5/17 - 2020/5/23,3.6113214,0.766101
91766,2020/4/12 - 2020/4/18,16.370073,2.26319
91766,2020/4/19 - 2020/4/25,19.515856,2.69809
91766,2020/4/26 - 2020/5/2,41.965282,5.80176
91766,2020/5/3 - 2020/5/9,43.89069,6.06795
91766,2020/5/10 - 2020/5/16,46.485733,6.42672
91766,2020/5/17 - 2020/5/23,44.292637,6.12352
91770,2020/4/12 - 2020/4/18,4.32621,0.682099
91770,2020/4/19 - 2020/4/25,5.315474,0.838072
91770,2020/4/26 - 2020/5/2,15.018994,2.36799
91770,2020/5/3 - 2020/5/9,8.012584,1.26332
91770,2020/5/10 - 2020/5/16,8.100006,1.2771
91770,2020/5/17 - 2020/5/23,8.960963,1.41284
91773,2020/4/5 - 2020/4/11,14.810773,4.29348
91773,2020/4/12 - 2020/4/18,3.573487,1.03591
91773,2020/4/19 - 2020/4/25,2.940141,0.852314
91773,2020/4/26 - 2020/5/2,9.708049,2.81425
91773,2020/5/3 - 2020/5/9,3.2675152,0.947216
91773,2020/5/10 - 2020/5/16,2.2749438,0.65948
91773,2020/5/17 - 2020/5/23,3.1751006,0.920426
91775,2020/4/19 - 2020/4/25,-2.653812,-1.05343
91775,2020/4/26 - 2020/5/2,1.362335,0.540781
91775,2020/5/3 - 2020/5/9,-0.2807637,-0.11145
91775,2020/5/10 - 2020/5/16,-1.7324797,-0.68771
91775,2020/5/17 - 2020/5/23,0.9619241,0.381837
91776,2020/4/12 - 2020/4/18,1.7796403,0.463327
91776,2020/4/19 - 2020/4/25,-1.9886663,-0.517747
91776,2020/4/26 - 2020/5/2,4.5345154,1.18056
91776,2020/5/3 - 2020/5/9,2.4979138,0.650329
91776,2020/5/10 - 2020/5/16,-0.9534196,-0.248222
91776,2020/5/17 - 2020/5/23,3.785925,0.985661
91780,2020/4/5 - 2020/4/11,13.601603,3.84759
91780,2020/4/12 - 2020/4/18,3.4069784,0.963757
91780,2020/4/19 - 2020/4/25,-1.5969381,-0.451738
91780,2020/4/26 - 2020/5/2,8.564925,2.42282
91780,2020/5/3 - 2020/5/9,8.100865,2.29155
91780,2020/5/10 - 2020/5/16,2.9385345,0.831245
91780,2020/5/17 - 2020/5/23,5.531825,1.56483
91789,2020/4/5 - 2020/4/11,13.961133,3.13917
91789,2020/4/12 - 2020/4/18,2.7575226,0.62003
91789,2020/4/19 - 2020/4/25,0.26027942,0.058524
91789,2020/4/26 - 2020/5/2,6.8416944,1.53836
91789,2020/5/3 - 2020/5/9,2.3618374,0.53106
91789,2020/5/10 - 2020/5/16,-0.061033458,-0.0137234
91789,2020/5/17 - 2020/5/23,0.9905514,0.222726
91791,2020/4/5 - 2020/4/11,14.1077795,4.10551
91791,2020/4/12 - 2020/4/18,3.743914,1.08952
91791,2020/4/19 - 2020/4/25,9.624974,2.80097
91791,2020/4/26 - 2020/5/2,23.636423,6.87845
91791,2020/5/3 - 2020/5/9,25.10603,7.30612
91791,2020/5/10 - 2020/5/16,23.575953,6.86085
91791,2020/5/17 - 2020/5/23,19.984587,5.81573
91803,2020/4/5 - 2020/4/11,17.491842,5.75674
91803,2020/4/12 - 2020/4/18,4.830407,1.58973
91803,2020/4/19 - 2020/4/25,3.3297348,1.09585
91803,2020/4/26 - 2020/5/2,12.253806,4.03285
91803,2020/5/3 - 2020/5/9,10.530552,3.46571
91803,2020/5/10 - 2020/5/16,9.991113,3.28817
91803,2020/5/17 - 2020/5/23,12.361108,4.06816
93510,2020/4/19 - 2020/4/25,-2.3077898,-3.02621
93510,2020/4/26 - 2020/5/2,3.3142626,4.346
93510,2020/5/3 - 2020/5/9,1.0995451,1.44184
93510,2020/5/10 - 2020/5/16,-1.3803077,-1.81
93510,2020/5/17 - 2020/5/23,0.16849902,0.220953
93532,2020/5/17 - 2020/5/23,-1.1517032,-4.01151
93535,2020/4/19 - 2020/4/25,7.071812,0.969432
93535,2020/4/26 - 2020/5/2,27.704678,3.79787
93535,2020/5/3 - 2020/5/9,13.410053,1.8383
93535,2020/5/10 - 2020/5/16,8.680773,1.18999
93535,2020/5/17 - 2020/5/23,7.405456,1.01517
93536,2020/4/5 - 2020/4/11,17.6934,2.44441
93536,2020/4/12 - 2020/4/18,21.458668,2.9646
93536,2020/4/19 - 2020/4/25,27.92895,3.8585
93536,2020/4/26 - 2020/5/2,60.34389,8.33675
93536,2020/5/3 - 2020/5/9,84.50721,11.67501
93536,2020/5/10 - 2020/5/16,69.11554,9.54859
93536,2020/5/17 - 2020/5/23,54.3762,7.51229
93543,2020/4/19 - 2020/4/25,-1.8638799,-1.2315
93543,2020/4/26 - 2020/5/2,2.9860702,1.97296
93543,2020/5/3 - 2020/5/9,2.1245396,1.40373
93543,2020/5/10 - 2020/5/16,1.3576907,0.897054
93543,2020/5/17 - 2020/5/23,2.891863,1.91071
93550,2020/4/12 - 2020/4/18,22.466448,2.91749
93550,2020/4/19 - 2020/4/25,40.768055,5.29414
93550,2020/4/26 - 2020/5/2,72.952194,9.47357
93550,2020/5/3 - 2020/5/9,110.83625,14.3932
93550,2020/5/10 - 2020/5/16,81.97667,10.64549
93550,2020/5/17 - 2020/5/23,59.435104,7.71824
93551,2020/4/26 - 2020/5/2,14.73869,2.88513
93551,2020/5/3 - 2020/5/9,6.2502737,1.2235
93551,2020/5/10 - 2020/5/16,3.9506075,0.77334
93551,2020/5/17 - 2020/5/23,3.457279,0.67677
93552,2020/5/3 - 2020/5/9,2.2645411,0.562395
93552,2020/5/10 - 2020/5/16,0.9339308,0.23194
93552,2020/5/17 - 2020/5/23,1.8497084,0.459372
93553,2020/4/19 - 2020/4/25,-4.172493,-23.42781
93553,2020/4/26 - 2020/5/2,1.3866724,7.78592
93553,2020/5/3 - 2020/5/9,0.24518815,1.37669
93553,2020/5/10 - 2020/5/16,2.0600545,11.56684
93553,2020/5/17 - 2020/5/23,-1.4999431,-8.42192
