ZIP,date_start - date_end,Predictd new cases,cases/10000 population
91502,2020/5/3 - 2020/5/9,46.636143,40.2105
91502,2020/5/10 - 2020/5/16,42.44165,36.59394
91502,2020/5/17 - 2020/5/23,28.063536,24.19688
91601,2020/4/26 - 2020/5/2,3.318581,0.894858
91601,2020/5/3 - 2020/5/9,-2.7145455,-0.731979
91601,2020/5/10 - 2020/5/16,-2.8909025,-0.779534
91601,2020/5/17 - 2020/5/23,-2.2998013,-0.620143
91602,2020/4/12 - 2020/4/18,0.36614677,0.189145
91602,2020/4/19 - 2020/4/25,-4.253821,-2.19745
91602,2020/4/26 - 2020/5/2,-2.1249623,-1.09772
91602,2020/5/3 - 2020/5/9,-5.7173777,-2.9535
91602,2020/5/10 - 2020/5/16,-4.5491633,-2.35002
91602,2020/5/17 - 2020/5/23,-1.9514784,-1.0081
91604,2020/4/5 - 2020/4/11,21.405993,6.665
91604,2020/4/12 - 2020/4/18,8.019748,2.49704
91604,2020/4/19 - 2020/4/25,0.70996016,0.221054
91604,2020/4/26 - 2020/5/2,7.159095,2.22907
91604,2020/5/3 - 2020/5/9,2.6833804,0.835502
91604,2020/5/10 - 2020/5/16,3.902195,1.21499
91604,2020/5/17 - 2020/5/23,3.4364681,1.06998
91606,2020/4/5 - 2020/4/11,28.773026,6.46934
91606,2020/4/12 - 2020/4/18,38.939617,8.7552
91606,2020/4/19 - 2020/4/25,40.026913,8.99967
91606,2020/4/26 - 2020/5/2,68.08494,15.30824
91606,2020/5/3 - 2020/5/9,81.21882,18.26127
91606,2020/5/10 - 2020/5/16,89.382675,20.09683
91606,2020/5/17 - 2020/5/23,67.478905,15.17198
91607,2020/4/12 - 2020/4/18,4.915515,1.59217
91607,2020/4/19 - 2020/4/25,1.192925,0.386397
91607,2020/4/26 - 2020/5/2,11.619485,3.76364
91607,2020/5/3 - 2020/5/9,14.1877,4.5955
91607,2020/5/10 - 2020/5/16,20.086222,6.50608
91607,2020/5/17 - 2020/5/23,13.058184,4.22965
91702,2020/4/12 - 2020/4/18,11.459672,1.83802
91702,2020/4/19 - 2020/4/25,9.447224,1.51524
91702,2020/4/26 - 2020/5/2,24.787422,3.97566
91702,2020/5/3 - 2020/5/9,22.06423,3.53888
91702,2020/5/10 - 2020/5/16,24.871363,3.98912
91702,2020/5/17 - 2020/5/23,18.342844,2.94201
91706,2020/4/19 - 2020/4/25,10.80015,1.39641
91706,2020/4/26 - 2020/5/2,31.284344,4.04494
91706,2020/5/3 - 2020/5/9,21.756304,2.813
91706,2020/5/10 - 2020/5/16,21.079226,2.72546
91706,2020/5/17 - 2020/5/23,21.895493,2.831
91711,2020/4/12 - 2020/4/18,1.6884463,0.458145
91711,2020/4/19 - 2020/4/25,-0.113054045,-0.0306762
91711,2020/4/26 - 2020/5/2,5.9328547,1.60983
91711,2020/5/3 - 2020/5/9,-0.16263735,-0.0441302
91711,2020/5/10 - 2020/5/16,0.1963169,0.0532688
91711,2020/5/17 - 2020/5/23,0.84671676,0.229749
91723,2020/4/5 - 2020/4/11,20.36595,10.78991
91723,2020/4/12 - 2020/4/18,9.462671,5.01334
91723,2020/4/19 - 2020/4/25,11.191541,5.92929
91723,2020/4/26 - 2020/5/2,21.304707,11.28726
91723,2020/5/3 - 2020/5/9,14.344495,7.59973
91723,2020/5/10 - 2020/5/16,14.068685,7.45361
91723,2020/5/17 - 2020/5/23,10.653777,5.64439
91724,2020/4/19 - 2020/4/25,-0.04376707,-0.0167748
91724,2020/4/26 - 2020/5/2,8.092511,3.10165
91724,2020/5/3 - 2020/5/9,2.829066,1.08431
91724,2020/5/10 - 2020/5/16,1.8880513,0.723641
91724,2020/5/17 - 2020/5/23,3.5246885,1.35092
91731,2020/4/19 - 2020/4/25,9.52372,3.15993
91731,2020/4/26 - 2020/5/2,28.1845,9.3515
91731,2020/5/3 - 2020/5/9,38.231476,12.68505
91731,2020/5/10 - 2020/5/16,37.529194,12.45204
91731,2020/5/17 - 2020/5/23,29.473413,9.77916
91733,2020/4/5 - 2020/4/11,20.554989,4.57103
91733,2020/4/19 - 2020/4/25,3.0108025,0.669543
91733,2020/4/26 - 2020/5/2,18.617031,4.14006
91733,2020/5/3 - 2020/5/9,9.831073,2.18624
91733,2020/5/10 - 2020/5/16,9.970388,2.21722
91733,2020/5/17 - 2020/5/23,6.562183,1.4593
91741,2020/4/5 - 2020/4/11,21.328726,8.02888
91741,2020/4/12 - 2020/4/18,9.009679,3.39156
91741,2020/4/19 - 2020/4/25,4.804816,1.8087
91741,2020/4/26 - 2020/5/2,14.448291,5.43884
91741,2020/5/3 - 2020/5/9,8.014997,3.01713
91741,2020/5/10 - 2020/5/16,5.8820777,2.21422
91741,2020/5/17 - 2020/5/23,8.796447,3.31129
91744,2020/4/12 - 2020/4/18,14.925186,1.71082
91744,2020/4/19 - 2020/4/25,14.069871,1.61278
91744,2020/4/26 - 2020/5/2,35.213535,4.0364
91744,2020/5/3 - 2020/5/9,27.612082,3.16507
91744,2020/5/10 - 2020/5/16,25.376562,2.90882
91744,2020/5/17 - 2020/5/23,21.802328,2.49912
91745,2020/4/12 - 2020/4/18,7.849141,1.42777
91745,2020/4/19 - 2020/4/25,6.247476,1.13642
91745,2020/4/26 - 2020/5/2,17.636162,3.20803
91745,2020/5/3 - 2020/5/9,7.6153574,1.38524
91745,2020/5/10 - 2020/5/16,5.1219625,0.931689
91745,2020/5/17 - 2020/5/23,4.3791447,0.79657
91746,2020/4/19 - 2020/4/25,-1.2486612,-0.406624
91746,2020/4/26 - 2020/5/2,12.632925,4.11389
91746,2020/5/3 - 2020/5/9,8.781627,2.85972
91746,2020/5/10 - 2020/5/16,4.7898765,1.55981
91746,2020/5/17 - 2020/5/23,2.8884428,0.940616
91748,2020/4/12 - 2020/4/18,2.8687391,0.609281
91748,2020/4/19 - 2020/4/25,-0.48468,-0.102939
91748,2020/4/26 - 2020/5/2,10.944897,2.32455
91748,2020/5/3 - 2020/5/9,5.2041817,1.1053
91748,2020/5/10 - 2020/5/16,3.6812444,0.781846
91748,2020/5/17 - 2020/5/23,0.696773,0.147985
91750,2020/4/5 - 2020/4/11,16.90042,4.9948
91750,2020/4/12 - 2020/4/18,7.516088,2.22133
91750,2020/4/19 - 2020/4/25,3.045746,0.90015
91750,2020/4/26 - 2020/5/2,12.448101,3.67895
91750,2020/5/3 - 2020/5/9,5.5246725,1.63278
91750,2020/5/10 - 2020/5/16,2.8501353,0.842338
91750,2020/5/17 - 2020/5/23,3.4241471,1.01198
91754,2020/4/5 - 2020/4/11,19.954731,6.03628
91754,2020/4/12 - 2020/4/18,4.3447957,1.31429
91754,2020/4/19 - 2020/4/25,2.3349085,0.706307
91754,2020/4/26 - 2020/5/2,8.432453,2.55081
91754,2020/5/3 - 2020/5/9,5.254411,1.58945
91754,2020/5/10 - 2020/5/16,5.2827144,1.59801
91754,2020/5/17 - 2020/5/23,4.608748,1.39414
91765,2020/4/5 - 2020/4/11,18.965076,4.02322
91765,2020/4/12 - 2020/4/18,5.7285967,1.21526
91765,2020/4/19 - 2020/4/25,1.1978242,0.254105
91765,2020/4/26 - 2020/5/2,11.927335,2.53025
91765,2020/5/3 - 2020/5/9,3.8409886,0.814822
91765,2020/5/10 - 2020/5/16,0.079768755,0.016922
91765,2020/5/17 - 2020/5/23,0.16573052,0.0351578
91766,2020/4/12 - 2020/4/18,16.52112,2.28407
91766,2020/4/19 - 2020/4/25,17.529667,2.4235
91766,2020/4/26 - 2020/5/2,40.60253,5.61336
91766,2020/5/3 - 2020/5/9,39.242867,5.42538
91766,2020/5/10 - 2020/5/16,44.260166,6.11903
91766,2020/5/17 - 2020/5/23,37.85462,5.23345
91770,2020/4/12 - 2020/4/18,4.6339335,0.730616
91770,2020/4/19 - 2020/4/25,2.5211475,0.397501
91770,2020/4/26 - 2020/5/2,12.3681345,1.95004
91770,2020/5/3 - 2020/5/9,4.210434,0.663845
91770,2020/5/10 - 2020/5/16,5.5662503,0.877611
91770,2020/5/17 - 2020/5/23,4.7816243,0.753902
91773,2020/4/5 - 2020/4/11,19.440094,5.63546
91773,2020/4/12 - 2020/4/18,5.8437366,1.69403
91773,2020/4/19 - 2020/4/25,2.8740263,0.833148
91773,2020/4/26 - 2020/5/2,11.253859,3.26237
91773,2020/5/3 - 2020/5/9,2.8782969,0.834386
91773,2020/5/10 - 2020/5/16,3.1876855,0.924074
91773,2020/5/17 - 2020/5/23,2.4157248,0.700291
91775,2020/4/19 - 2020/4/25,-2.8772247,-1.14212
91775,2020/4/26 - 2020/5/2,1.1017734,0.437351
91775,2020/5/3 - 2020/5/9,-1.4915968,-0.592091
91775,2020/5/10 - 2020/5/16,-2.215517,-0.879453
91775,2020/5/17 - 2020/5/23,-0.50696266,-0.20124
91776,2020/4/12 - 2020/4/18,3.6670423,0.95471
91776,2020/4/19 - 2020/4/25,-3.4819489,-0.906521
91776,2020/4/26 - 2020/5/2,2.0485694,0.533343
91776,2020/5/3 - 2020/5/9,-1.3137236,-0.342026
91776,2020/5/10 - 2020/5/16,-2.650158,-0.689966
91776,2020/5/17 - 2020/5/23,-0.25184762,-0.0655682
91780,2020/4/5 - 2020/4/11,16.98899,4.8058
91780,2020/4/12 - 2020/4/18,4.66712,1.32022
91780,2020/4/19 - 2020/4/25,-2.696296,-0.762721
91780,2020/4/26 - 2020/5/2,6.1555805,1.74127
91780,2020/5/3 - 2020/5/9,4.031101,1.14031
91780,2020/5/10 - 2020/5/16,1.7748172,0.502056
91780,2020/5/17 - 2020/5/23,2.26122,0.639648
91789,2020/4/5 - 2020/4/11,18.428917,4.14375
91789,2020/4/12 - 2020/4/18,4.095298,0.92083
91789,2020/4/19 - 2020/4/25,-1.1937498,-0.268415
91789,2020/4/26 - 2020/5/2,5.9065957,1.3281
91789,2020/5/3 - 2020/5/9,-0.6429877,-0.144576
91789,2020/5/10 - 2020/5/16,-1.3599114,-0.305777
91789,2020/5/17 - 2020/5/23,-2.2491093,-0.505713
91791,2020/4/5 - 2020/4/11,17.423859,5.07053
91791,2020/4/12 - 2020/4/18,6.295155,1.83196
91791,2020/4/19 - 2020/4/25,8.612142,2.50623
91791,2020/4/26 - 2020/5/2,23.354303,6.79635
91791,2020/5/3 - 2020/5/9,21.614107,6.28994
91791,2020/5/10 - 2020/5/16,21.848776,6.35823
91791,2020/5/17 - 2020/5/23,15.48925,4.50754
91803,2020/4/5 - 2020/4/11,21.790598,7.1715
91803,2020/4/12 - 2020/4/18,6.6406937,2.18552
91803,2020/4/19 - 2020/4/25,2.1859443,0.719416
91803,2020/4/26 - 2020/5/2,10.6707945,3.51186
91803,2020/5/3 - 2020/5/9,6.6621175,2.19257
91803,2020/5/10 - 2020/5/16,7.2511396,2.38642
91803,2020/5/17 - 2020/5/23,6.5451317,2.15407
93510,2020/4/19 - 2020/4/25,1.2220341,1.60246
93510,2020/4/26 - 2020/5/2,6.9108353,9.0622
93510,2020/5/3 - 2020/5/9,4.2033577,5.51188
93510,2020/5/10 - 2020/5/16,2.1630826,2.83646
93510,2020/5/17 - 2020/5/23,1.4348209,1.88149
93532,2020/5/17 - 2020/5/23,-1.4829211,-5.16517
93535,2020/4/19 - 2020/4/25,9.627899,1.31983
93535,2020/4/26 - 2020/5/2,34.45754,4.72358
93535,2020/5/3 - 2020/5/9,17.151836,2.35124
93535,2020/5/10 - 2020/5/16,11.596767,1.58973
93535,2020/5/17 - 2020/5/23,6.862703,0.940766
93536,2020/4/5 - 2020/4/11,23.226122,3.20878
93536,2020/4/12 - 2020/4/18,22.96828,3.17316
93536,2020/4/19 - 2020/4/25,28.166191,3.89127
93536,2020/4/26 - 2020/5/2,64.42495,8.90056
93536,2020/5/3 - 2020/5/9,84.514084,11.67596
93536,2020/5/10 - 2020/5/16,82.18621,11.35435
93536,2020/5/17 - 2020/5/23,55.179104,7.62321
93543,2020/4/19 - 2020/4/25,1.6445806,1.08661
93543,2020/4/26 - 2020/5/2,9.611291,6.35037
93543,2020/5/3 - 2020/5/9,5.124566,3.3859
93543,2020/5/10 - 2020/5/16,3.7320373,2.46583
93543,2020/5/17 - 2020/5/23,2.13493,1.41059
93550,2020/4/12 - 2020/4/18,26.723745,3.47035
93550,2020/4/19 - 2020/4/25,43.56301,5.65709
93550,2020/4/26 - 2020/5/2,86.26495,11.20237
93550,2020/5/3 - 2020/5/9,110.99968,14.41442
93550,2020/5/10 - 2020/5/16,101.165924,13.13741
93550,2020/5/17 - 2020/5/23,62.46741,8.11202
93551,2020/4/26 - 2020/5/2,15.680142,3.06942
93551,2020/5/3 - 2020/5/9,4.9575014,0.970442
93551,2020/5/10 - 2020/5/16,3.548613,0.694649
93551,2020/5/17 - 2020/5/23,1.4088044,0.275777
93552,2020/5/3 - 2020/5/9,3.0055223,0.746417
93552,2020/5/10 - 2020/5/16,1.3985735,0.347334
93552,2020/5/17 - 2020/5/23,0.97192997,0.241377
93553,2020/4/19 - 2020/4/25,-3.4067848,-19.12849
93553,2020/4/26 - 2020/5/2,1.3327157,7.48296
93553,2020/5/3 - 2020/5/9,1.5777699,8.8589
93553,2020/5/10 - 2020/5/16,1.3239905,7.43397
93553,2020/5/17 - 2020/5/23,-1.1377934,-6.38851
