ZIP,date_start - date_end,Predicted new cases,cases/10000 population
90003,2020/4/28 - 2020/5/1,16.536879,2.273391703
90003,2020/4/29 - 2020/5/2,16.853256,2.316885419
90003,2020/4/30 - 2020/5/3,17.652035,2.42669674
90003,2020/5/1 - 2020/5/4,12.604023,1.732726108
90003,2020/5/2 - 2020/5/5,13.689105,1.881896734
90003,2020/5/3 - 2020/5/6,12.820476,1.762482723
90003,2020/5/4 - 2020/5/7,14.51936,1.996035192
90003,2020/5/5 - 2020/5/8,10.403297,1.430183449
90003,2020/5/6 - 2020/5/9,9.734002,1.33817271
90003,2020/5/7 - 2020/5/10,11.206525,1.540606377
90003,2020/5/8 - 2020/5/11,6.6275883,0.911121413
90003,2020/5/9 - 2020/5/12,12.826893,1.763364932
90003,2020/5/10 - 2020/5/13,15.882304,2.183404709
90003,2020/5/11 - 2020/5/14,9.01407,1.239200665
90011,2020/3/27 - 2020/3/30,1.1670434,0.106663082
90011,2020/3/28 - 2020/3/31,4.6213465,0.4223725
90011,2020/3/29 - 2020/4/1,4.905189,0.44831457
90011,2020/3/30 - 2020/4/2,4.7599277,0.435038272
90011,2020/3/31 - 2020/4/3,5.571358,0.509199755
90011,2020/4/1 - 2020/4/4,6.207921,0.56737904
90011,2020/4/2 - 2020/4/5,5.6228614,0.513906939
90011,2020/4/3 - 2020/4/6,7.612074,0.695712971
90011,2020/4/4 - 2020/4/7,7.566461,0.691544143
90011,2020/4/5 - 2020/4/8,5.965343,0.545208383
90011,2020/4/6 - 2020/4/9,6.2937903,0.57522715
90011,2020/4/7 - 2020/4/10,3.733762,0.341250848
90011,2020/4/8 - 2020/4/11,2.6304634,0.240413783
90011,2020/4/9 - 2020/4/12,3.9644792,0.362337471
90011,2020/4/10 - 2020/4/13,2.8143635,0.257221515
90011,2020/4/11 - 2020/4/14,4.3477592,0.397367727
90011,2020/4/12 - 2020/4/15,5.433381,0.496589201
90011,2020/4/13 - 2020/4/16,8.634119,0.78912379
90011,2020/4/14 - 2020/4/17,9.9406185,0.908532593
90011,2020/4/15 - 2020/4/18,4.957397,0.453086167
90011,2020/4/16 - 2020/4/19,11.555006,1.056081126
90011,2020/4/17 - 2020/4/20,15.402455,1.407722534
90011,2020/4/18 - 2020/4/21,23.154547,2.116232542
90011,2020/4/19 - 2020/4/22,22.318624,2.039832608
90011,2020/4/20 - 2020/4/23,24.227896,2.214332328
90011,2020/4/21 - 2020/4/24,20.370201,1.861754539
90011,2020/4/22 - 2020/4/25,8.465258,0.773690537
90011,2020/4/23 - 2020/4/26,11.657163,1.065417832
90011,2020/4/24 - 2020/4/27,12.384645,1.131906837
90011,2020/4/25 - 2020/4/28,14.900655,1.361859981
90011,2020/4/26 - 2020/4/29,17.317595,1.582758562
90011,2020/4/27 - 2020/4/30,15.432938,1.410508493
90011,2020/4/28 - 2020/5/1,19.072512,1.743150938
90011,2020/4/29 - 2020/5/2,18.285088,1.67118354
90011,2020/4/30 - 2020/5/3,18.225845,1.665769037
90011,2020/5/1 - 2020/5/4,18.112453,1.655405475
90011,2020/5/2 - 2020/5/5,28.209478,2.578232985
90011,2020/5/3 - 2020/5/6,23.46112,2.144252162
90011,2020/5/4 - 2020/5/7,20.961695,1.915814678
90011,2020/5/5 - 2020/5/8,17.155113,1.567908423
90011,2020/5/6 - 2020/5/9,14.790068,1.351752762
90011,2020/5/7 - 2020/5/10,13.424268,1.226924138
90011,2020/5/8 - 2020/5/11,16.427015,1.501363199
90011,2020/5/9 - 2020/5/12,17.660793,1.614125551
90011,2020/5/10 - 2020/5/13,21.569355,1.971352387
90011,2020/5/11 - 2020/5/14,18.601553,1.700107204
90640,2020/3/27 - 2020/3/30,0.48962447,0.077500431
90640,2020/4/1 - 2020/4/4,1.5757856,0.249423942
90640,2020/4/2 - 2020/4/5,2.072724,0.328082072
90640,2020/4/3 - 2020/4/6,2.5125558,0.397701036
90640,2020/4/4 - 2020/4/7,2.1934047,0.34718405
90640,2020/4/5 - 2020/4/8,1.2924109,0.204569836
90640,2020/4/6 - 2020/4/9,2.253777,0.356740115
90640,2020/4/7 - 2020/4/10,1.0918756,0.172828015
90640,2020/4/8 - 2020/4/11,1.9200251,0.303912042
90640,2020/4/9 - 2020/4/12,3.193367,0.50546354
90640,2020/4/10 - 2020/4/13,2.9002998,0.459075263
90640,2020/4/11 - 2020/4/14,0.824699,0.130537852
90640,2020/4/12 - 2020/4/15,1.4464712,0.22895535
90640,2020/4/13 - 2020/4/16,1.8017356,0.28518854
90640,2020/4/14 - 2020/4/17,2.558219,0.404928844
90640,2020/4/15 - 2020/4/18,3.0886085,0.488881793
90640,2020/4/16 - 2020/4/19,5.5934286,0.885358376
90640,2020/4/17 - 2020/4/20,6.9877357,1.106056911
90640,2020/4/18 - 2020/4/21,7.484831,1.184739835
90640,2020/4/19 - 2020/4/22,9.325446,1.476082455
90640,2020/4/20 - 2020/4/23,9.740648,1.541802914
90640,2020/4/21 - 2020/4/24,6.6983895,1.060257614
90640,2020/4/22 - 2020/4/25,4.2157645,0.667294193
90640,2020/4/23 - 2020/4/26,4.6621017,0.737942882
90640,2020/4/24 - 2020/4/27,4.1119676,0.650864644
90640,2020/4/25 - 2020/4/28,5.1953144,0.822342689
90640,2020/4/26 - 2020/4/29,7.258417,1.148901836
90640,2020/4/27 - 2020/4/30,6.5999203,1.044671363
90640,2020/4/28 - 2020/5/1,7.219192,1.142693073
90640,2020/4/29 - 2020/5/2,5.601589,0.886650079
90640,2020/4/30 - 2020/5/3,5.754083,0.910787653
90640,2020/5/1 - 2020/5/4,4.9205017,0.778843837
90640,2020/5/2 - 2020/5/5,6.9720573,1.103575248
90640,2020/5/3 - 2020/5/6,8.643811,1.368189567
90640,2020/5/4 - 2020/5/7,8.461677,1.339360305
90640,2020/5/5 - 2020/5/8,9.9852705,1.580523054
90640,2020/5/6 - 2020/5/9,6.8218875,1.079805545
90640,2020/5/7 - 2020/5/10,3.591955,0.568554212
90640,2020/5/8 - 2020/5/11,4.1247816,0.652892921
90640,2020/5/9 - 2020/5/12,10.296576,1.629798114
90640,2020/5/10 - 2020/5/13,14.492488,2.293949999
90640,2020/5/11 - 2020/5/14,9.54363,1.510617732
90703,2020/3/27 - 2020/3/30,-0.37041748,-0.072683609
90703,2020/3/28 - 2020/3/31,-0.50047946,-0.098204474
90703,2020/3/29 - 2020/4/1,0.7417802,0.145552699
90703,2020/3/30 - 2020/4/2,0.9156998,0.179679332
90703,2020/3/31 - 2020/4/3,1.2762948,0.250435576
90703,2020/4/1 - 2020/4/4,1.0808328,0.212081871
90703,2020/4/2 - 2020/4/5,1.6885542,0.331329429
90703,2020/4/3 - 2020/4/6,1.9431465,0.38128573
90703,2020/4/4 - 2020/4/7,1.1566615,0.226961033
90703,2020/4/5 - 2020/4/8,1.1830242,0.232133934
90703,2020/4/6 - 2020/4/9,2.0494587,0.402146409
90703,2020/4/7 - 2020/4/10,0.7773528,0.152532781
90703,2020/4/8 - 2020/4/11,1.2409339,0.243497026
90703,2020/4/9 - 2020/4/12,1.6905216,0.331715479
90703,2020/4/10 - 2020/4/13,1.0544262,0.206900338
90703,2020/4/11 - 2020/4/14,-1.2271426,-0.240790882
90703,2020/4/12 - 2020/4/15,-0.49738708,-0.097597685
90703,2020/4/13 - 2020/4/16,0.4997923,0.09806964
90703,2020/4/14 - 2020/4/17,0.9893923,0.194139333
90703,2020/4/15 - 2020/4/18,0.32521164,0.063813285
90703,2020/4/16 - 2020/4/19,1.2530994,0.245884159
90703,2020/4/17 - 2020/4/20,2.8328924,0.555872382
90703,2020/4/18 - 2020/4/21,2.4737172,0.48539474
90703,2020/4/19 - 2020/4/22,4.007573,0.786369156
90703,2020/4/20 - 2020/4/23,4.189967,0.822158655
90703,2020/4/21 - 2020/4/24,2.0542643,0.40308936
90703,2020/4/22 - 2020/4/25,-0.71601415,-0.14049686
90703,2020/4/23 - 2020/4/26,0.05677789,0.011141002
90703,2020/4/24 - 2020/4/27,0.22895925,0.044926564
90703,2020/4/25 - 2020/4/28,0.626661,0.122963916
90703,2020/4/26 - 2020/4/29,-0.033307984,-0.006535719
90703,2020/4/27 - 2020/4/30,0.337561,0.066236488
90703,2020/4/28 - 2020/5/1,0.6565132,0.12882154
90703,2020/4/29 - 2020/5/2,-0.3433799,-0.067378277
90703,2020/4/30 - 2020/5/3,0.70584464,0.138501391
90703,2020/5/1 - 2020/5/4,0.9518975,0.186782078
90703,2020/5/2 - 2020/5/5,1.0464132,0.205328019
90703,2020/5/3 - 2020/5/6,1.0779624,0.211518631
90703,2020/5/4 - 2020/5/7,1.2505351,0.245380988
90703,2020/5/5 - 2020/5/8,1.5668241,0.307443455
90703,2020/5/6 - 2020/5/9,0.8951999,0.175656828
90703,2020/5/7 - 2020/5/10,-0.26441908,-0.05188452
90703,2020/5/8 - 2020/5/11,0.5712942,0.112099796
90703,2020/5/9 - 2020/5/12,0.9700526,0.190344485
90703,2020/5/10 - 2020/5/13,1.7718847,0.347680607
90703,2020/5/11 - 2020/5/14,1.2772553,0.25062404
91011,2020/3/27 - 2020/3/30,2.5028114,1.225486673
91011,2020/3/28 - 2020/3/31,1.9650527,0.962176333
91011,2020/3/29 - 2020/4/1,0.9991093,0.489207916
91011,2020/3/30 - 2020/4/2,0.10670663,0.052248263
91011,2020/3/31 - 2020/4/3,0.5544061,0.27146164
91011,2020/4/1 - 2020/4/4,-0.19598968,-0.095965178
91011,2020/4/2 - 2020/4/5,0.2279783,0.111628215
91011,2020/4/3 - 2020/4/6,-0.53650355,-0.262695761
91011,2020/4/4 - 2020/4/7,-0.9159239,-0.448476665
91011,2020/4/5 - 2020/4/8,-1.5149107,-0.741766977
91011,2020/4/6 - 2020/4/9,-1.219711,-0.597224182
91011,2020/4/7 - 2020/4/10,-0.7643624,-0.374265482
91011,2020/4/8 - 2020/4/11,-0.06864944,-0.033613789
91011,2020/4/9 - 2020/4/12,0.5485635,0.268600833
91011,2020/4/10 - 2020/4/13,-0.25487342,-0.124797251
91011,2020/4/11 - 2020/4/14,-1.9710773,-0.965126241
91011,2020/4/12 - 2020/4/15,-1.4563097,-0.713073337
91011,2020/4/13 - 2020/4/16,-1.2720168,-0.622835413
91011,2020/4/14 - 2020/4/17,-0.86512107,-0.423601364
91011,2020/4/15 - 2020/4/18,-1.46169,-0.715707755
91011,2020/4/16 - 2020/4/19,0.1698733,0.083177446
91011,2020/4/17 - 2020/4/20,0.3811069,0.186606724
91011,2020/4/18 - 2020/4/21,0.030708289,0.01503613
91011,2020/4/19 - 2020/4/22,-0.693438,-0.339537773
91011,2020/4/20 - 2020/4/23,-0.5087173,-0.249090388
91011,2020/4/21 - 2020/4/24,0.04428606,0.021684405
91011,2020/4/22 - 2020/4/25,0.19005091,0.093057296
91011,2020/4/23 - 2020/4/26,0.7708422,0.377438278
91011,2020/4/24 - 2020/4/27,-0.960529,-0.470317304
91011,2020/4/25 - 2020/4/28,-0.653998,-0.320226224
91011,2020/4/26 - 2020/4/29,-0.44917798,-0.219937316
91011,2020/4/27 - 2020/4/30,-0.38317496,-0.187619329
91011,2020/4/28 - 2020/5/1,-0.28732622,-0.140687566
91011,2020/4/29 - 2020/5/2,-1.3399698,-0.656108189
91011,2020/4/30 - 2020/5/3,-0.93228865,-0.456489569
91011,2020/5/1 - 2020/5/4,-0.7386523,-0.361676683
91011,2020/5/2 - 2020/5/5,-1.4444983,-0.707289967
91011,2020/5/3 - 2020/5/6,-1.7961209,-0.879459865
91011,2020/5/4 - 2020/5/7,-1.319663,-0.646165131
91011,2020/5/5 - 2020/5/8,-1.8854039,-0.923176748
91011,2020/5/6 - 2020/5/9,-1.575451,-0.771410183
91011,2020/5/7 - 2020/5/10,-1.2484378,-0.611290096
91011,2020/5/8 - 2020/5/11,-0.3497724,-0.171263964
91011,2020/5/9 - 2020/5/12,-0.8052185,-0.394270439
91011,2020/5/10 - 2020/5/13,-0.38320428,-0.187633688
91011,2020/5/11 - 2020/5/14,-0.44587415,-0.218319617
91040,2020/3/27 - 2020/3/30,-0.49238628,-0.243671144
91040,2020/3/28 - 2020/3/31,-1.1514028,-0.569803945
91040,2020/3/29 - 2020/4/1,-0.44357762,-0.21951681
91040,2020/3/30 - 2020/4/2,-0.851087,-0.42118423
91040,2020/3/31 - 2020/4/3,-0.8027183,-0.397247628
91040,2020/4/1 - 2020/4/4,1.5531363,0.76861303
91040,2020/4/2 - 2020/4/5,2.6048236,1.289069921
91040,2020/4/3 - 2020/4/6,2.3965232,1.185986657
91040,2020/4/4 - 2020/4/7,1.8168374,0.899112897
91040,2020/4/5 - 2020/4/8,1.4096578,0.697608668
91040,2020/4/6 - 2020/4/9,-0.25058755,-0.12401027
91040,2020/4/7 - 2020/4/10,-0.8717606,-0.431415157
91040,2020/4/8 - 2020/4/11,1.7301195,0.856198083
91040,2020/4/9 - 2020/4/12,2.0325792,1.005878747
91040,2020/4/10 - 2020/4/13,1.4771068,0.730987682
91040,2020/4/11 - 2020/4/14,0.34368116,0.170080248
91040,2020/4/12 - 2020/4/15,0.81049734,0.401097315
91040,2020/4/13 - 2020/4/16,1.9602891,0.970103984
91040,2020/4/14 - 2020/4/17,1.886471,0.933573036
91040,2020/4/15 - 2020/4/18,1.585457,0.784607793
91040,2020/4/16 - 2020/4/19,3.2025511,1.584872137
91040,2020/4/17 - 2020/4/20,2.383472,1.179527869
91040,2020/4/18 - 2020/4/21,3.9737868,1.966539729
91040,2020/4/19 - 2020/4/22,3.4113045,1.688179578
91040,2020/4/20 - 2020/4/23,3.223869,1.595421926
91040,2020/4/21 - 2020/4/24,5.2934065,2.619590482
91040,2020/4/22 - 2020/4/25,3.3960853,1.680647925
91040,2020/4/23 - 2020/4/26,5.599955,2.771294641
91040,2020/4/24 - 2020/4/27,3.4319713,1.698407142
91040,2020/4/25 - 2020/4/28,4.884167,2.417066954
91040,2020/4/26 - 2020/4/29,7.9841805,3.951195353
91040,2020/4/27 - 2020/4/30,5.8136706,2.87705777
91040,2020/4/28 - 2020/5/1,8.03858,3.978116465
91040,2020/4/29 - 2020/5/2,6.0183477,2.978347969
91040,2020/4/30 - 2020/5/3,6.0123377,2.975373724
91040,2020/5/1 - 2020/5/4,5.10706,2.527371681
91040,2020/5/2 - 2020/5/5,8.28416,4.099648469
91040,2020/5/3 - 2020/5/6,13.960432,6.908710869
91040,2020/5/4 - 2020/5/7,10.02645,4.961869727
91040,2020/5/5 - 2020/5/8,7.7650337,3.842744456
91040,2020/5/6 - 2020/5/9,4.8711224,2.410611353
91040,2020/5/7 - 2020/5/10,2.2024293,1.089933832
91040,2020/5/8 - 2020/5/11,1.4025784,0.694105188
91040,2020/5/9 - 2020/5/12,1.8175865,0.899483615
91040,2020/5/10 - 2020/5/13,2.6267674,1.299929429
91040,2020/5/11 - 2020/5/14,1.8661021,0.923492898
91352,2020/3/27 - 2020/3/30,-0.7057699,-0.14877733
91352,2020/3/28 - 2020/3/31,-0.33459556,-0.070533235
91352,2020/3/29 - 2020/4/1,0.9164737,0.193193998
91352,2020/3/30 - 2020/4/2,0.74253076,0.156526574
91352,2020/3/31 - 2020/4/3,0.9183243,0.193584108
91352,2020/4/1 - 2020/4/4,1.2150493,0.256134168
91352,2020/4/2 - 2020/4/5,1.5361898,0.323831063
91352,2020/4/3 - 2020/4/6,1.9547611,0.412066518
91352,2020/4/4 - 2020/4/7,2.6043956,0.549010419
91352,2020/4/5 - 2020/4/8,1.6478252,0.347363978
91352,2020/4/6 - 2020/4/9,2.262188,0.476872541
91352,2020/4/7 - 2020/4/10,1.3532269,0.285262216
91352,2020/4/8 - 2020/4/11,2.2102375,0.465921308
91352,2020/4/9 - 2020/4/12,2.6130667,0.550838289
91352,2020/4/10 - 2020/4/13,2.0384233,0.429702622
91352,2020/4/11 - 2020/4/14,0.5160365,0.108781254
91352,2020/4/12 - 2020/4/15,0.33459517,0.070533154
91352,2020/4/13 - 2020/4/16,1.6653237,0.351052687
91352,2020/4/14 - 2020/4/17,2.2368653,0.471534483
91352,2020/4/15 - 2020/4/18,1.3710951,0.289028851
91352,2020/4/16 - 2020/4/19,2.6175537,0.551784163
91352,2020/4/17 - 2020/4/20,5.5783424,1.17592277
91352,2020/4/18 - 2020/4/21,6.4009085,1.349320897
91352,2020/4/19 - 2020/4/22,7.20147,1.51808042
91352,2020/4/20 - 2020/4/23,7.138506,1.504807525
91352,2020/4/21 - 2020/4/24,6.22938,1.313162471
91352,2020/4/22 - 2020/4/25,5.310009,1.119357688
91352,2020/4/23 - 2020/4/26,5.471879,1.153480123
91352,2020/4/24 - 2020/4/27,5.6376424,1.188423286
91352,2020/4/25 - 2020/4/28,6.957488,1.466648691
91352,2020/4/26 - 2020/4/29,9.017477,1.900897389
91352,2020/4/27 - 2020/4/30,6.2992477,1.327890666
91352,2020/4/28 - 2020/5/1,9.837162,2.073688186
91352,2020/4/29 - 2020/5/2,8.018884,1.69039245
91352,2020/4/30 - 2020/5/3,7.6232667,1.606995804
91352,2020/5/1 - 2020/5/4,6.6550436,1.402892955
91352,2020/5/2 - 2020/5/5,10.561146,2.226305026
91352,2020/5/3 - 2020/5/6,14.969584,3.155610368
91352,2020/5/4 - 2020/5/7,11.292554,2.380486931
91352,2020/5/5 - 2020/5/8,9.734801,2.052110395
91352,2020/5/6 - 2020/5/9,7.870197,1.659049036
91352,2020/5/7 - 2020/5/10,10.907556,2.29932872
91352,2020/5/8 - 2020/5/11,6.699759,1.412319028
91352,2020/5/9 - 2020/5/12,7.2865243,1.536010012
91352,2020/5/10 - 2020/5/13,8.843129,1.864144601
91352,2020/5/11 - 2020/5/14,3.533143,0.744791737
91750,2020/3/27 - 2020/3/30,-1.0399477,-0.307349494
91750,2020/3/28 - 2020/3/31,-1.6899725,-0.499459901
91750,2020/3/29 - 2020/4/1,-0.28724572,-0.084893522
91750,2020/3/30 - 2020/4/2,-0.68650126,-0.202890786
91750,2020/3/31 - 2020/4/3,-0.15738559,-0.046514242
91750,2020/4/1 - 2020/4/4,-0.09411021,-0.027813634
91750,2020/4/2 - 2020/4/5,0.08009016,0.023670102
91750,2020/4/3 - 2020/4/6,-0.43432727,-0.128362476
91750,2020/4/4 - 2020/4/7,-1.0979195,-0.324482641
91750,2020/4/5 - 2020/4/8,-1.2756256,-0.377002479
91750,2020/4/6 - 2020/4/9,0.023995647,0.007091751
91750,2020/4/7 - 2020/4/10,-0.74810445,-0.22109719
91750,2020/4/8 - 2020/4/11,-0.5258957,-0.155424907
91750,2020/4/9 - 2020/4/12,-0.35978514,-0.106332054
91750,2020/4/10 - 2020/4/13,-1.1340412,-0.335158172
91750,2020/4/11 - 2020/4/14,-2.10669,-0.622617901
91750,2020/4/12 - 2020/4/15,-1.5143456,-0.447554571
91750,2020/4/13 - 2020/4/16,-0.814815,-0.240813035
91750,2020/4/14 - 2020/4/17,-0.6285001,-0.185748937
91750,2020/4/15 - 2020/4/18,-0.79968274,-0.236340802
91750,2020/4/16 - 2020/4/19,-0.32903194,-0.097243156
91750,2020/4/17 - 2020/4/20,-0.13316101,-0.039354832
91750,2020/4/18 - 2020/4/21,0.79476607,0.234887714
91750,2020/4/19 - 2020/4/22,0.8568277,0.253229601
91750,2020/4/20 - 2020/4/23,1.2592663,0.37216759
91750,2020/4/21 - 2020/4/24,0.010476125,0.003096147
91750,2020/4/22 - 2020/4/25,-1.6061304,-0.47468092
91750,2020/4/23 - 2020/4/26,-0.9759719,-0.28844186
91750,2020/4/24 - 2020/4/27,-1.8005807,-0.532149409
91750,2020/4/25 - 2020/4/28,-1.6560186,-0.489425055
91750,2020/4/26 - 2020/4/29,-1.4269927,-0.421737988
91750,2020/4/27 - 2020/4/30,-1.1007136,-0.325308432
91750,2020/4/28 - 2020/5/1,-0.8163851,-0.241277069
91750,2020/4/29 - 2020/5/2,-1.5794479,-0.46679509
91750,2020/4/30 - 2020/5/3,-0.93973035,-0.277730922
91750,2020/5/1 - 2020/5/4,-0.8539504,-0.252379236
91750,2020/5/2 - 2020/5/5,-1.1574484,-0.342076017
91750,2020/5/3 - 2020/5/6,-1.2449243,-0.367928924
91750,2020/5/4 - 2020/5/7,-1.5405678,-0.455304337
91750,2020/5/5 - 2020/5/8,-1.5465113,-0.457060909
91750,2020/5/6 - 2020/5/9,-1.8189875,-0.537589398
91750,2020/5/7 - 2020/5/10,-1.6437156,-0.485788988
91750,2020/5/8 - 2020/5/11,-1.087042,-0.321267873
91750,2020/5/9 - 2020/5/12,-1.6552029,-0.489183965
91750,2020/5/10 - 2020/5/13,-0.51309925,-0.151643
91750,2020/5/11 - 2020/5/14,-0.7268101,-0.214803788
91791,2020/3/27 - 2020/3/30,0.5431408,0.158059782
91791,2020/3/28 - 2020/3/31,0.5425654,0.157892328
91791,2020/3/29 - 2020/4/1,0.6215064,0.180864998
91791,2020/3/30 - 2020/4/2,0.14894734,0.043345268
91791,2020/3/31 - 2020/4/3,0.31856725,0.092706471
91791,2020/4/1 - 2020/4/4,-0.20631038,-0.060038523
91791,2020/4/2 - 2020/4/5,0.35968494,0.10467216
91791,2020/4/3 - 2020/4/6,-0.13907115,-0.04047119
91791,2020/4/4 - 2020/4/7,-0.6162294,-0.179329341
91791,2020/4/5 - 2020/4/8,-1.1562628,-0.336484811
91791,2020/4/6 - 2020/4/9,-0.22330253,-0.064983421
91791,2020/4/7 - 2020/4/10,-0.2966604,-0.086331343
91791,2020/4/8 - 2020/4/11,0.0839594,0.024433082
91791,2020/4/9 - 2020/4/12,0.6526091,0.189916221
91791,2020/4/10 - 2020/4/13,0.17587583,0.051181744
91791,2020/4/11 - 2020/4/14,-0.27586097,-0.080278487
91791,2020/4/12 - 2020/4/15,0.89836925,0.261435047
91791,2020/4/13 - 2020/4/16,1.3343345,0.388305588
91791,2020/4/14 - 2020/4/17,1.5105374,0.439582512
91791,2020/4/15 - 2020/4/18,1.5121971,0.440065517
91791,2020/4/16 - 2020/4/19,3.2959266,0.959149833
91791,2020/4/17 - 2020/4/20,3.2935991,0.958472522
91791,2020/4/18 - 2020/4/21,3.849248,1.120172259
91791,2020/4/19 - 2020/4/22,4.8911185,1.423367729
91791,2020/4/20 - 2020/4/23,5.187153,1.509516882
91791,2020/4/21 - 2020/4/24,3.1240282,0.909125573
91791,2020/4/22 - 2020/4/25,2.8050337,0.81629476
91791,2020/4/23 - 2020/4/26,5.211271,1.516535462
91791,2020/4/24 - 2020/4/27,3.6221726,1.05409091
91791,2020/4/25 - 2020/4/28,6.37767,1.855970029
91791,2020/4/26 - 2020/4/29,9.378561,2.729261421
91791,2020/4/27 - 2020/4/30,8.51969,2.479320653
91791,2020/4/28 - 2020/5/1,11.709484,3.407584932
91791,2020/4/29 - 2020/5/2,9.006191,2.620897842
91791,2020/4/30 - 2020/5/3,6.607675,1.922904018
91791,2020/5/1 - 2020/5/4,3.6141977,1.05177014
91791,2020/5/2 - 2020/5/5,3.6844625,1.072217952
91791,2020/5/3 - 2020/5/6,7.2776027,2.117860103
91791,2020/5/4 - 2020/5/7,6.1854258,1.800024957
91791,2020/5/5 - 2020/5/8,4.670239,1.359089419
91791,2020/5/6 - 2020/5/9,2.985173,0.868717221
91791,2020/5/7 - 2020/5/10,1.8514451,0.538790292
91791,2020/5/8 - 2020/5/11,2.4871774,0.723795179
91791,2020/5/9 - 2020/5/12,3.8098888,1.108718342
91791,2020/5/10 - 2020/5/13,4.512589,1.313211587
91791,2020/5/11 - 2020/5/14,3.5319839,1.027845023
90029,2020/3/28 - 2020/3/31,-0.4183977,-0.110400996
90029,2020/3/29 - 2020/4/1,2.5613139,0.675844073
90029,2020/3/30 - 2020/4/2,1.8224794,0.480890645
90029,2020/3/31 - 2020/4/3,2.8051472,0.740183432
90029,2020/4/1 - 2020/4/4,2.7668517,0.730078543
90029,2020/4/2 - 2020/4/5,2.9693322,0.783506311
90029,2020/4/3 - 2020/4/6,1.3700364,0.361506244
90029,2020/4/4 - 2020/4/7,0.90159386,0.237900117
90029,2020/4/5 - 2020/4/8,3.2101786,0.847057526
90029,2020/4/6 - 2020/4/9,3.836324,1.012276103
90029,2020/4/7 - 2020/4/10,2.7621498,0.728837883
90029,2020/4/8 - 2020/4/11,2.7674851,0.730245697
90029,2020/4/9 - 2020/4/12,5.2126517,1.375442432
90029,2020/4/10 - 2020/4/13,4.3984003,1.16058903
90029,2020/4/11 - 2020/4/14,3.4008663,0.897373547
90029,2020/4/12 - 2020/4/15,3.6836677,0.971995266
90029,2020/4/13 - 2020/4/16,4.819333,1.271658947
90029,2020/4/14 - 2020/4/17,4.0677,1.073328384
90029,2020/4/15 - 2020/4/18,6.461948,1.705089429
90029,2020/4/16 - 2020/4/19,8.409887,2.219084731
90029,2020/4/17 - 2020/4/20,8.27349,2.183094082
90029,2020/4/18 - 2020/4/21,13.6010895,3.588867349
90029,2020/4/19 - 2020/4/22,16.657833,4.395438572
90029,2020/4/20 - 2020/4/23,17.610453,4.646802642
90029,2020/4/21 - 2020/4/24,12.364655,3.262614001
90029,2020/4/22 - 2020/4/25,7.553149,1.993020535
90029,2020/4/23 - 2020/4/26,13.240883,3.493821013
90029,2020/4/24 - 2020/4/27,12.206679,3.220929691
90029,2020/4/25 - 2020/4/28,7.6695,2.023721535
90029,2020/4/26 - 2020/4/29,4.40333,1.16188977
90029,2020/4/27 - 2020/4/30,8.333843,2.19901927
90029,2020/4/28 - 2020/5/1,10.486993,2.767162604
90029,2020/4/29 - 2020/5/2,7.382609,1.948020711
90029,2020/4/30 - 2020/5/3,8.533966,2.251824915
90029,2020/5/1 - 2020/5/4,12.899202,3.403663082
90029,2020/5/2 - 2020/5/5,8.588143,2.266120468
90029,2020/5/3 - 2020/5/6,9.991406,2.636394121
90029,2020/5/4 - 2020/5/7,13.29662,3.508528252
90029,2020/5/5 - 2020/5/8,7.4495206,1.965676444
90029,2020/5/6 - 2020/5/9,5.3616934,1.414769482
90029,2020/5/7 - 2020/5/10,12.684639,3.347047068
90029,2020/5/8 - 2020/5/11,4.409645,1.163556146
90029,2020/5/9 - 2020/5/12,7.5205803,1.984426696
90029,2020/5/10 - 2020/5/13,21.031717,5.549558631
90029,2020/5/11 - 2020/5/14,5.463916,1.441742526
90280,2020/3/28 - 2020/3/31,2.6152651,0.274992916
90280,2020/3/29 - 2020/4/1,4.94566,0.520031977
90280,2020/3/30 - 2020/4/2,3.3765135,0.355037536
90280,2020/3/31 - 2020/4/3,4.5866847,0.482286017
90280,2020/4/1 - 2020/4/4,5.03785,0.529725656
90280,2020/4/2 - 2020/4/5,5.058612,0.531908759
90280,2020/4/3 - 2020/4/6,6.4874372,0.682148539
90280,2020/4/4 - 2020/4/7,7.9341936,0.834273746
90280,2020/4/5 - 2020/4/8,6.6728377,0.701643243
90280,2020/4/6 - 2020/4/9,7.6356206,0.802879046
90280,2020/4/7 - 2020/4/10,4.2602825,0.447965103
90280,2020/4/8 - 2020/4/11,4.4429517,0.467172611
90280,2020/4/9 - 2020/4/12,6.5793357,0.691811582
90280,2020/4/10 - 2020/4/13,5.9973326,0.630614447
90280,2020/4/11 - 2020/4/14,6.331004,0.66569973
90280,2020/4/12 - 2020/4/15,4.762232,0.500744648
90280,2020/4/13 - 2020/4/16,5.437929,0.57179365
90280,2020/4/14 - 2020/4/17,7.339963,0.771790896
90280,2020/4/15 - 2020/4/18,6.39734,0.67267487
90280,2020/4/16 - 2020/4/19,8.78905,0.924161183
90280,2020/4/17 - 2020/4/20,11.992102,1.260959346
90280,2020/4/18 - 2020/4/21,18.483149,1.943487437
90280,2020/4/19 - 2020/4/22,19.918703,2.094434779
90280,2020/4/20 - 2020/4/23,19.551853,2.055860822
90280,2020/4/21 - 2020/4/24,17.102787,1.798343587
90280,2020/4/22 - 2020/4/25,13.895346,1.461083845
